Geo Code,Topic,Category,Sub Category,Characteristic_level_1,Characteristic_level_2,Characteristic_level_3,Characteristic_level_4,Total
M8X,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,,,,65
M8X,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,1 child,,,45
M8X,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,2 children,,,15
M8X,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,3 or more children,,,5
M8X,Family characteristics,Total children in census families in private households,,,,,,3060
M8X,Family characteristics,Total children in census families in private households,Under six years of age,,,,,570
M8X,Family characteristics,Total children in census families in private households,6 to 14 years,,,,,1100
M8X,Family characteristics,Total children in census families in private households,15 to 17 years,,,,,355
M8X,Family characteristics,Total children in census families in private households,18 to 24 years,,,,,660
M8X,Family characteristics,Total children in census families in private households,25 years and over,,,,,385
M8X,Family characteristics,Average number of children at home per census family,,,,,,1
M8Y,Family characteristics,Total number of census families in private households,,,,,,5455
M8Y,Family characteristics,Total number of census families in private households,Size of census family: 2 persons,,,,,2740
M8Y,Family characteristics,Total number of census families in private households,Size of census family: 3 persons,,,,,1375
M8Y,Family characteristics,Total number of census families in private households,Size of census family: 4 persons,,,,,1060
M8Y,Family characteristics,Total number of census families in private households,Size of census family: 5 or more persons,,,,,275
M8Y,Family characteristics,Total number of census families in private households,Size of census family: 5 or more persons,,,,,5455
M8Y,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,,,,,4485
M8Y,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,,,,3785
M8Y,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,Without children at home,,,1560
M8Y,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,,,2225
M8Y,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,1 child,,1025
M8Y,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,2 children,,950
M8Y,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,3 or more children,,255
M8Y,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,,,,695
M8Y,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,Without children at home,,,495
M8Y,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,,,200
M8Y,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,1 child,,120
M8Y,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,2 children,,65
M8Y,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,3 or more children,,10
M8Y,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,,,,,975
M8Y,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,,,,815
M8Y,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,1 child,,,575
M8Y,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,2 children,,,200
M8Y,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,3 or more children,,,45
M8Y,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,,,,155
M8Y,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,1 child,,,115
M8Y,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,2 children,,,35
M8Y,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,3 or more children,,,10
M8Y,Family characteristics,Total children in census families in private households,,,,,,5355
M8Y,Family characteristics,Total children in census families in private households,Under six years of age,,,,,1345
M8Y,Family characteristics,Total children in census families in private households,6 to 14 years,,,,,1640
M8Y,Family characteristics,Total children in census families in private households,15 to 17 years,,,,,545
M8Y,Family characteristics,Total children in census families in private households,18 to 24 years,,,,,1065
M8Y,Family characteristics,Total children in census families in private households,25 years and over,,,,,765
M8Y,Family characteristics,Average number of children at home per census family,,,,,,1
M8Z,Family characteristics,Total number of census families in private households,,,,,,4470
M8Z,Family characteristics,Total number of census families in private households,Size of census family: 2 persons,,,,,2215
M8Z,Family characteristics,Total number of census families in private households,Size of census family: 3 persons,,,,,1070
M8Z,Family characteristics,Total number of census families in private households,Size of census family: 4 persons,,,,,940
M8Z,Family characteristics,Total number of census families in private households,Size of census family: 5 or more persons,,,,,250
M8Z,Family characteristics,Total number of census families in private households,Size of census family: 5 or more persons,,,,,4470
M8Z,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,,,,,3735
M8Z,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,,,,3310
M8Z,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,Without children at home,,,1435
M8Z,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,,,1875
M8Z,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,1 child,,790
M8Z,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,2 children,,855
M8Z,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,3 or more children,,230
M8Z,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,,,,425
M8Z,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,Without children at home,,,295
M8Z,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,,,130
M8Z,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,1 child,,75
M8Z,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,2 children,,45
M8Z,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,3 or more children,,10
M8Z,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,,,,,730
M8Z,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,,,,580
M8Z,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,1 child,,,375
M8Z,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,2 children,,,165
M8Z,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,3 or more children,,,35
M8Z,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,,,,150
M8Z,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,1 child,,,110
M8Z,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,2 children,,,35
M8Z,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,3 or more children,,,10
M8Z,Family characteristics,Total children in census families in private households,,,,,,4455
M8Z,Family characteristics,Total children in census families in private households,Under six years of age,,,,,925
M8Z,Family characteristics,Total children in census families in private households,6 to 14 years,,,,,1260
M8Z,Family characteristics,Total children in census families in private households,15 to 17 years,,,,,425
M8Z,Family characteristics,Total children in census families in private households,18 to 24 years,,,,,960
M8Z,Family characteristics,Total children in census families in private households,25 years and over,,,,,885
M8Z,Family characteristics,Average number of children at home per census family,,,,,,1
M9A,Family characteristics,Total number of census families in private households,,,,,,9125
M9A,Family characteristics,Total number of census families in private households,Size of census family: 2 persons,,,,,4225
M9A,Family characteristics,Total number of census families in private households,Size of census family: 3 persons,,,,,2160
M9A,Family characteristics,Total number of census families in private households,Size of census family: 4 persons,,,,,2005
M9A,Family characteristics,Total number of census families in private households,Size of census family: 5 or more persons,,,,,740
M9A,Family characteristics,Total number of census families in private households,Size of census family: 5 or more persons,,,,,9130
M9A,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,,,,,7520
M9A,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,,,,6790
M9A,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,Without children at home,,,2690
M9A,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,,,4095
M9A,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,1 child,,1595
M9A,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,2 children,,1835
M9A,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,3 or more children,,665
M9A,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,,,,735
M9A,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,Without children at home,,,510
M9A,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,,,225
M9A,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,1 child,,130
M9A,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,2 children,,65
M9A,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,3 or more children,,30
M9A,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,,,,,1605
M9A,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,,,,1360
M9A,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,1 child,,,855
M9A,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,2 children,,,380
M9A,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,3 or more children,,,120
M9A,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,,,,240
M9A,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,1 child,,,170
M9A,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,2 children,,,60
M9A,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,3 or more children,,,10
M9A,Family characteristics,Total children in census families in private households,,,,,,10170
M9A,Family characteristics,Total children in census families in private households,Under six years of age,,,,,1725
M9A,Family characteristics,Total children in census families in private households,6 to 14 years,,,,,3050
M9A,Family characteristics,Total children in census families in private households,15 to 17 years,,,,,1210
M9A,Family characteristics,Total children in census families in private households,18 to 24 years,,,,,2575
M9A,Family characteristics,Total children in census families in private households,25 years and over,,,,,1620
M9A,Family characteristics,Average number of children at home per census family,,,,,,1.1
M9B,Family characteristics,Total number of census families in private households,,,,,,8710
M9B,Family characteristics,Total number of census families in private households,Size of census family: 2 persons,,,,,3905
M9B,Family characteristics,Total number of census families in private households,Size of census family: 3 persons,,,,,2100
M9B,Family characteristics,Total number of census families in private households,Size of census family: 4 persons,,,,,2025
M9B,Family characteristics,Total number of census families in private households,Size of census family: 5 or more persons,,,,,685
M9B,Family characteristics,Total number of census families in private households,Size of census family: 5 or more persons,,,,,8710
M9B,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,,,,,7180
M9B,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,,,,6560
M9B,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,Without children at home,,,2545
M9B,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,,,4015
M9B,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,1 child,,1595
M9B,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,2 children,,1835
M9B,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,3 or more children,,590
M9B,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,,,,625
M9B,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,Without children at home,,,405
M9B,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,,,215
M9B,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,1 child,,100
M9B,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,2 children,,75
M9B,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,3 or more children,,40
M9B,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,,,,,1530
M9B,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,,,,1285
M9B,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,1 child,,,790
M9B,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,2 children,,,340
M9B,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,3 or more children,,,155
M9B,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,,,,240
M9B,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,1 child,,,160
M9B,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,2 children,,,65
M9B,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,3 or more children,,,15
M9B,Family characteristics,Total children in census families in private households,,,,,,9960
M9B,Family characteristics,Total children in census families in private households,Under six years of age,,,,,1820
M9B,Family characteristics,Total children in census families in private households,6 to 14 years,,,,,2825
M9B,Family characteristics,Total children in census families in private households,15 to 17 years,,,,,1160
M9B,Family characteristics,Total children in census families in private households,18 to 24 years,,,,,2340
M9B,Family characteristics,Total children in census families in private households,25 years and over,,,,,1810
M9B,Family characteristics,Average number of children at home per census family,,,,,,1.1
M9C,Family characteristics,Total number of census families in private households,,,,,,10325
M9C,Family characteristics,Total number of census families in private households,Size of census family: 2 persons,,,,,4670
M9C,Family characteristics,Total number of census families in private households,Size of census family: 3 persons,,,,,2635
M9C,Family characteristics,Total number of census families in private households,Size of census family: 4 persons,,,,,2270
M9C,Family characteristics,Total number of census families in private households,Size of census family: 5 or more persons,,,,,750
M9C,Family characteristics,Total number of census families in private households,Size of census family: 5 or more persons,,,,,10325
M9C,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,,,,,8270
M9C,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,,,,7540
M9C,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,Without children at home,,,2895
M9C,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,,,4645
M9C,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,1 child,,1925
M9C,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,2 children,,2045
M9C,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,3 or more children,,675
M9C,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,,,,725
M9C,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,Without children at home,,,450
M9C,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,,,275
M9C,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,1 child,,155
M9C,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,2 children,,90
M9C,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,3 or more children,,30
M9C,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,,,,,2055
M9C,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,,,,1710
M9C,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,1 child,,,1090
M9C,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,2 children,,,465
M9C,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,3 or more children,,,155
M9C,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,,,,350
M9C,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,1 child,,,235
M9C,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,2 children,,,95
M9C,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,3 or more children,,,25
M9C,Family characteristics,Total children in census families in private households,,,,,,11690
M9C,Family characteristics,Total children in census families in private households,Under six years of age,,,,,1905
M9C,Family characteristics,Total children in census families in private households,6 to 14 years,,,,,3275
M9C,Family characteristics,Total children in census families in private households,15 to 17 years,,,,,1350
M9C,Family characteristics,Total children in census families in private households,18 to 24 years,,,,,2810
M9C,Family characteristics,Total children in census families in private households,25 years and over,,,,,2350
M9C,Family characteristics,Average number of children at home per census family,,,,,,1.1
M9L,Family characteristics,Total number of census families in private households,,,,,,3395
M9L,Family characteristics,Total number of census families in private households,Size of census family: 2 persons,,,,,1390
M9L,Family characteristics,Total number of census families in private households,Size of census family: 3 persons,,,,,780
M9L,Family characteristics,Total number of census families in private households,Size of census family: 4 persons,,,,,785
M9L,Family characteristics,Total number of census families in private households,Size of census family: 5 or more persons,,,,,435
M9L,Family characteristics,Total number of census families in private households,Size of census family: 5 or more persons,,,,,3395
M9L,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,,,,,2695
M9L,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,,,,2580
M9L,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,Without children at home,,,950
M9L,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,,,1630
M9L,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,1 child,,560
M9L,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,2 children,,695
M9L,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,3 or more children,,380
M9L,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,,,,110
M9L,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,Without children at home,,,55
M9L,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,,,60
M9L,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,1 child,,25
M9L,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,2 children,,15
M9L,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,3 or more children,,15
M9L,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,,,,,705
M9L,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,,,,580
M9L,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,1 child,,,295
M9L,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,2 children,,,170
M9L,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,3 or more children,,,115
M9L,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,,,,120
M9L,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,1 child,,,85
M9L,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,2 children,,,30
M9L,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,3 or more children,,,5
M9L,Family characteristics,Total children in census families in private households,,,,,,4545
M9L,Family characteristics,Total children in census families in private households,Under six years of age,,,,,810
M9L,Family characteristics,Total children in census families in private households,6 to 14 years,,,,,1345
M9L,Family characteristics,Total children in census families in private households,15 to 17 years,,,,,505
M9L,Family characteristics,Total children in census families in private households,18 to 24 years,,,,,960
M9L,Family characteristics,Total children in census families in private households,25 years and over,,,,,930
M9L,Family characteristics,Average number of children at home per census family,,,,,,1.3
M9M,Family characteristics,Total number of census families in private households,,,,,,5765
M9M,Family characteristics,Total number of census families in private households,Size of census family: 2 persons,,,,,2375
M9M,Family characteristics,Total number of census families in private households,Size of census family: 3 persons,,,,,1445
M9M,Family characteristics,Total number of census families in private households,Size of census family: 4 persons,,,,,1265
M9M,Family characteristics,Total number of census families in private households,Size of census family: 5 or more persons,,,,,690
M9M,Family characteristics,Total number of census families in private households,Size of census family: 5 or more persons,,,,,5770
M9M,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,,,,,4195
M9M,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,,,,3840
M9M,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,Without children at home,,,1345
M9M,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,,,2500
M9M,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,1 child,,915
M9M,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,2 children,,1030
M9M,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,3 or more children,,555
M9M,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,,,,350
M9M,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,Without children at home,,,145
M9M,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,,,205
M9M,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,1 child,,90
M9M,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,2 children,,65
M9M,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,3 or more children,,50
M9M,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,,,,,1575
M9M,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,,,,1340
M9M,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,1 child,,,730
M9M,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,2 children,,,380
M9M,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,3 or more children,,,230
M9M,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,,,,235
M9M,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,1 child,,,160
M9M,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,2 children,,,55
M9M,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,3 or more children,,,20
M9M,Family characteristics,Total children in census families in private households,,,,,,7870
M9M,Family characteristics,Total children in census families in private households,Under six years of age,,,,,1655
M9M,Family characteristics,Total children in census families in private households,6 to 14 years,,,,,2375
M9M,Family characteristics,Total children in census families in private households,15 to 17 years,,,,,845
M9M,Family characteristics,Total children in census families in private households,18 to 24 years,,,,,1550
M9M,Family characteristics,Total children in census families in private households,25 years and over,,,,,1440
M9M,Family characteristics,Average number of children at home per census family,,,,,,1.4
M9N,Family characteristics,Total number of census families in private households,,,,,,6495
M9N,Family characteristics,Total number of census families in private households,Size of census family: 2 persons,,,,,2985
M9N,Family characteristics,Total number of census families in private households,Size of census family: 3 persons,,,,,1680
M9N,Family characteristics,Total number of census families in private households,Size of census family: 4 persons,,,,,1275
M9N,Family characteristics,Total number of census families in private households,Size of census family: 5 or more persons,,,,,555
M9N,Family characteristics,Total number of census families in private households,Size of census family: 5 or more persons,,,,,6495
M9N,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,,,,,4445
M9N,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,,,,3820
M9N,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,Without children at home,,,1430
M9N,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,,,2390
M9N,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,1 child,,960
M9N,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,2 children,,990
M9N,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Married couples,With children at home,3 or more children,,445
M9N,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,,,,630
M9N,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,Without children at home,,,355
M9N,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,,,275
M9N,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,1 child,,130
M9N,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,2 children,,110
M9N,Family characteristics,Total number of census families in private households,Total couple families by family structure and number of children,Common-law couples,With children at home,3 or more children,,40
M9N,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,,,,,2045
M9N,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,,,,1770
M9N,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,1 child,,,995
M9N,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,2 children,,,540
M9N,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Female parent,3 or more children,,,235
M9N,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,,,,275
M9N,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,1 child,,,205
M9N,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,2 children,,,50
M9N,Family characteristics,Total number of census families in private households,Total lone-parent families by sex of parent and number of children,Male parent,3 or more children,,,25
