CONTACT_ID,INTERACTION_DATE,INTERACTION_TYPE,SUBSTANTIVE_INTERACTION,INTERACTION_SUMMARY,AUTHOR_NAME
181234537,2024-02-23,Event,0,Increasing Support,Cindy Bandt
181234557,2022-08-01,Mail,0,Proposal Approved,Carmelina Simeon
181234557,2023-04-02,Email,0,Proposal Declined,Carmelina Simeon
181234557,2023-06-07,Phone,0,Proposal Declined,Carmelina Simeon
181234557,2023-09-18,Phone,0,Proposal Approved,Carmelina Simeon
181234557,2023-11-18,Mail,0,Proposal Approved,Carmelina Simeon
181234557,2024-05-10,Email,0,Proposal Declined,Carmelina Simeon
181234559,2023-08-21,Mail,0,Checking In,Sabina Embury
181234559,2023-09-14,ThankView,0,Checking In,Sabina Embury
181234559,2023-11-30,Meeting - In Person,1,Checking In,Sabina Embury
181234559,2024-05-12,Mail,0,Checking In,Sabina Embury
181234568,2022-10-10,Phone,0,Proposal Declined,Josefina Arp
181234568,2022-11-17,Phone,0,Proposal Declined,Josefina Arp
181234568,2023-10-04,ThankView,0,Proposal Approved,Josefina Arp
181234568,2023-10-18,Mail,0,Proposal Declined,Josefina Arp
181234568,2023-10-30,Email,0,Proposal Approved,Josefina Arp
181234568,2023-11-03,Email,0,Proposal Approved,Josefina Arp
181234568,2023-11-16,Email,0,Proposal Approved,Josefina Arp
181234568,2024-04-10,Mail,0,Proposal Approved,Josefina Arp
181234571,2023-04-17,Email,0,Increasing Support,Lurleen Gownge
181234571,2023-09-03,ThankView,0,Increasing Support,Lurleen Gownge
181234571,2023-10-04,Mail,0,Increasing Support,Lurleen Gownge
181234571,2023-10-11,Meeting - In Person,1,Increasing Support,Lurleen Gownge
181234606,2023-09-08,Phone,0,Increasing Support,Carmelina Simeon
181234608,2023-09-15,Mail,0,Increasing Support,Kipp Anespie
181234608,2023-10-30,Email,0,Increasing Support,Kipp Anespie
181234608,2024-01-23,Meeting - In Person,1,Increasing Support,Kipp Anespie
181234608,2024-01-26,Meeting - In Person,1,Increasing Support,Kipp Anespie
181234608,2024-05-17,Text,0,Increasing Support,Kipp Anespie
181234674,2024-01-20,Email,0,Proposal Declined,Etienne Reiach
181234674,2024-06-28,Mail,0,Proposal Declined,Etienne Reiach
181234683,2024-02-24,Phone,0,Exploring Affinity,Brnaba Donaghy
181234683,2024-06-28,Mail,0,Exploring Affinity,Brnaba Donaghy
181234696,2024-05-26,Email,0,Checking In,Libbie Coll
181234703,2022-11-04,Meeting - In Person,1,Exploring Affinity,Cindy Bandt
181234703,2023-02-21,Phone,0,Philanthropic Interests,Cindy Bandt
181234703,2023-09-02,Email,0,Exploring Affinity,Cindy Bandt
181234703,2024-06-17,Email,0,Philanthropic Interests,Cindy Bandt
181234717,2022-12-17,Email,0,Volunteering,Cindy Bandt
181234719,2022-06-20,Email,0,Thanking Donor for Contribution,Sabina Embury
181234732,2022-09-12,ThankView,0,Checking In,Sabina Embury
181234732,2023-10-28,ThankView,0,Checking In,Sabina Embury
181234732,2023-11-06,Email,0,Checking In,Sabina Embury
181234732,2023-11-20,Email,0,Checking In,Sabina Embury
181234732,2023-11-21,Email,0,Checking In,Sabina Embury
181234732,2024-01-14,ThankView,0,Checking In,Sabina Embury
181234732,2024-01-24,Email,0,Checking In,Sabina Embury
181234732,2024-04-10,Email,0,Checking In,Sabina Embury
181234732,2024-04-19,Email,0,Checking In,Sabina Embury
181234732,2024-06-29,ThankView,0,Checking In,Sabina Embury
181234751,2024-03-25,Mail,0,Proposal Declined,Cindy Bandt
181234775,2022-12-03,ThankView,0,Exploring Affinity,Cindy Bandt
181234775,2022-12-05,Mail,0,Thanking Donor for Contribution,Cindy Bandt
181234775,2023-01-28,Mail,0,Interest in Major Gift,Cindy Bandt
181234775,2023-11-04,Email,0,Philanthropic Interests,Cindy Bandt
181234810,2022-08-20,Email,0,Proposal Approved,Kipp Anespie
181234810,2023-09-21,Email,0,Proposal Approved,Kipp Anespie
181234810,2023-12-01,Email,0,Proposal Approved,Kipp Anespie
181234810,2024-05-21,Meeting - In Person,1,Proposal Approved,Kipp Anespie
181234822,2022-08-05,Email,0,Exploring Affinity,Rodd Hanretty
181234822,2023-03-29,Email,0,Exploring Affinity,Rodd Hanretty
181234822,2023-04-21,Mail,0,Exploring Affinity,Rodd Hanretty
181234822,2023-09-04,ThankView,0,Philanthropic Interests,Rodd Hanretty
181234822,2023-09-10,Mail,0,Philanthropic Interests,Rodd Hanretty
181234822,2023-09-19,Mail,0,Thanking Donor for Contribution,Rodd Hanretty
181234822,2023-10-04,ThankView,0,Exploring Affinity,Rodd Hanretty
181234822,2023-10-23,Meeting - In Person,1,Thanking Donor for Contribution,Rodd Hanretty
181234822,2023-10-26,ThankView,0,Interest in Major Gift,Rodd Hanretty
181234822,2023-11-01,Mail,0,Volunteering,Rodd Hanretty
181234822,2023-11-17,Email,0,Thanking Donor for Contribution,Rodd Hanretty
181234822,2023-11-23,Email,0,Interest in Major Gift,Rodd Hanretty
181234822,2023-12-23,ThankView,0,Volunteering,Rodd Hanretty
181234822,2023-12-28,ThankView,0,Concerns with Leadership,Rodd Hanretty
181234822,2024-03-23,Mail,0,Thanking Donor for Contribution,Rodd Hanretty
181234822,2024-04-05,Phone,0,Exploring Affinity,Rodd Hanretty
181234822,2024-06-06,Mail,0,Philanthropic Interests,Rodd Hanretty
181234822,2024-06-30,Mail,0,Thanking Donor for Contribution,Rodd Hanretty
181234828,2022-08-15,Meeting - In Person,1,Thanking Donor for Contribution,Cindy Bandt
181234828,2023-07-17,Phone,0,Philanthropic Interests,Cindy Bandt
181234828,2023-10-05,Email,0,Thanking Donor for Contribution,Cindy Bandt
181234828,2023-10-28,Mail,0,Interest in Major Gift,Cindy Bandt
181234828,2023-11-05,Meeting - In Person,1,Philanthropic Interests,Cindy Bandt
181234828,2024-02-12,Meeting - In Person,1,Thanking Donor for Contribution,Cindy Bandt
181234828,2024-03-11,Event,0,Philanthropic Interests,Cindy Bandt
181234828,2024-03-12,Email,0,Thanking Donor for Contribution,Cindy Bandt
181234828,2024-06-06,Email,0,Philanthropic Interests,Cindy Bandt
181234834,2022-10-20,Email,0,Exploring Affinity,Sabina Embury
181234834,2023-09-30,Email,0,Philanthropic Interests,Sabina Embury
181234834,2023-10-21,Email,0,Philanthropic Interests,Sabina Embury
181234834,2023-11-07,Email,0,Philanthropic Interests,Sabina Embury
181234834,2024-02-20,Email,0,Exploring Affinity,Sabina Embury
181234834,2024-03-01,ThankView,0,Exploring Affinity,Sabina Embury
181234834,2024-03-07,Mail,0,Exploring Affinity,Sabina Embury
181234834,2024-04-17,Email,0,Volunteering,Sabina Embury
181234857,2023-05-01,Email,0,Thanking Donor for Contribution,Sabina Embury
181234857,2024-02-26,ThankView,0,Exploring Affinity,Sabina Embury
181234859,2023-10-16,Email,0,Checking In,Brnaby Misken
181234879,2023-11-16,Mail,0,Checking In,Cindy Bandt
181234901,2023-02-19,Email,0,Exploring Affinity,Cindy Bandt
181234910,2024-06-27,Meeting - In Person,1,Philanthropic Interests,Cindy Bandt
181234914,2022-11-15,Email,0,Thanking Donor for Contribution,Cindy Bandt
181234914,2023-08-21,Mail,0,Thanking Donor for Contribution,Cindy Bandt
181234914,2023-09-21,Mail,0,Exploring Affinity,Cindy Bandt
181234914,2023-10-23,Email,0,Philanthropic Interests,Cindy Bandt
181234914,2023-10-24,Email,0,Exploring Affinity,Cindy Bandt
181234914,2023-11-15,Phone,0,Exploring Affinity,Cindy Bandt
181234914,2023-12-17,Email,0,Exploring Affinity,Cindy Bandt
181234914,2024-02-20,Mail,0,Thanking Donor for Contribution,Cindy Bandt
181234914,2024-03-23,Email,0,Volunteering,Cindy Bandt
181234914,2024-04-16,Mail,0,Philanthropic Interests,Cindy Bandt
181234914,2024-06-14,Email,0,Exploring Affinity,Cindy Bandt
181234914,2024-06-23,Mail,0,Thanking Donor for Contribution,Cindy Bandt
181234939,2022-06-22,Email,0,Exploring Affinity,Alfreda Priddis
181234939,2023-09-10,Email,0,Thanking Donor for Contribution,Alfreda Priddis
181234939,2023-09-10,Phone,0,Volunteering,Alfreda Priddis
181234939,2023-10-24,Email,0,Thanking Donor for Contribution,Alfreda Priddis
181234945,2024-04-08,Email,0,Proposal Declined,Cindy Bandt
181234948,2022-07-05,Email,0,Increasing Support,Brnaba Donaghy
181234948,2022-08-27,Phone,0,Increasing Support,Brnaba Donaghy
181234950,2023-10-13,Phone,0,Proposal Approved,Sabina Embury
181234950,2023-11-14,Email,0,Proposal Declined,Sabina Embury
181234950,2024-02-09,Email,0,Proposal Approved,Sabina Embury
181234950,2024-02-15,Phone,0,Proposal Declined,Sabina Embury
181234950,2024-06-25,Event,0,Proposal Approved,Sabina Embury
181234952,2023-09-18,Email,0,Proposal Declined,Cindy Bandt
181234968,2024-04-25,ThankView,0,Increasing Support,Sabina Embury
181234974,2022-07-08,Mail,0,Thanking Donor for Contribution,Cindy Bandt
181234974,2022-09-28,Meeting - In Person,1,Thanking Donor for Contribution,Cindy Bandt
181234974,2022-12-06,Meeting - In Person,1,Exploring Affinity,Cindy Bandt
181234974,2023-02-17,Email,0,Exploring Affinity,Cindy Bandt
181234974,2023-04-22,Mail,0,Concerns with Leadership,Cindy Bandt
181234974,2023-09-09,Phone,0,Exploring Affinity,Cindy Bandt
181234974,2023-09-15,Email,0,Exploring Affinity,Cindy Bandt
181234974,2023-10-17,ThankView,0,Philanthropic Interests,Cindy Bandt
181234974,2023-10-21,Email,0,Interest in Major Gift,Cindy Bandt
181234974,2023-11-20,Email,0,Philanthropic Interests,Cindy Bandt
181234974,2023-11-25,Email,0,Exploring Affinity,Cindy Bandt
181234974,2023-12-04,Email,0,Thanking Donor for Contribution,Cindy Bandt
181234974,2023-12-19,Meeting - In Person,1,Thanking Donor for Contribution,Cindy Bandt
181234974,2024-01-28,ThankView,0,Philanthropic Interests,Cindy Bandt
181234974,2024-03-16,Mail,0,Volunteering,Cindy Bandt
181234974,2024-03-19,Email,0,Thanking Donor for Contribution,Cindy Bandt
181234974,2024-05-09,Meeting - In Person,1,Thanking Donor for Contribution,Cindy Bandt
181234974,2024-05-22,Email,0,Exploring Affinity,Cindy Bandt
181235004,2023-08-29,Email,0,Proposal Approved,Cindy Bandt
181235004,2024-01-30,ThankView,0,Proposal Approved,Cindy Bandt
181235007,2022-07-21,Email,0,Thanking Donor for Contribution,Sabina Embury
181235007,2022-12-04,Mail,0,Thanking Donor for Contribution,Sabina Embury
181235065,2023-12-03,Email,0,Exploring Affinity,Cindy Bandt
181235069,2023-12-27,Email,0,Increasing Support,Josefina Arp
181235077,2022-11-21,Text,0,Thanking Donor for Contribution,Cindy Bandt
181235078,2022-11-27,Email,0,Checking In,Cindy Bandt
181235078,2023-02-22,Email,0,Checking In,Cindy Bandt
181235079,2023-03-31,Phone,0,Increasing Support,Cindy Bandt
181235079,2023-09-09,Meeting - In Person,1,Increasing Support,Cindy Bandt
181235079,2023-09-27,Meeting - In Person,1,Increasing Support,Cindy Bandt
181235079,2023-10-02,Meeting - In Person,1,Increasing Support,Cindy Bandt
181235079,2024-01-22,ThankView,0,Increasing Support,Cindy Bandt
181235095,2023-11-26,Phone,0,Increasing Support,Kipp Anespie
181235109,2024-04-19,Email,0,Exploring Affinity,Etienne Reiach
181235111,2022-06-02,Email,0,Proposal Declined,Cindy Bandt
181235111,2023-09-09,Email,0,Proposal Approved,Cindy Bandt
181235111,2024-04-18,Mail,0,Proposal Declined,Cindy Bandt
181235111,2024-05-03,Email,0,Proposal Declined,Cindy Bandt
181235120,2022-06-07,Meeting - In Person,1,Volunteering,Cindy Bandt
181235120,2022-09-18,ThankView,0,Exploring Affinity,Cindy Bandt
181235120,2023-03-13,Mail,0,Volunteering,Cindy Bandt
181235120,2023-06-06,Mail,0,Thanking Donor for Contribution,Cindy Bandt
181235120,2023-06-29,Mail,0,Thanking Donor for Contribution,Cindy Bandt
181235120,2023-09-26,Email,0,Exploring Affinity,Cindy Bandt
181235120,2023-10-20,Meeting - In Person,1,Thanking Donor for Contribution,Cindy Bandt
181235120,2023-11-13,Meeting - In Person,1,Interest in Major Gift,Cindy Bandt
181235120,2023-11-26,Email,0,Exploring Affinity,Cindy Bandt
181235120,2023-12-05,Phone,0,Volunteering,Cindy Bandt
181235120,2024-01-27,ThankView,0,Philanthropic Interests,Cindy Bandt
181235120,2024-01-31,Phone,0,Volunteering,Cindy Bandt
181235120,2024-02-02,Meeting - In Person,1,Exploring Affinity,Cindy Bandt
181235120,2024-02-24,ThankView,0,Philanthropic Interests,Cindy Bandt
181235120,2024-03-09,ThankView,0,Exploring Affinity,Cindy Bandt
181235120,2024-04-07,ThankView,0,Thanking Donor for Contribution,Cindy Bandt
181235120,2024-04-20,Phone,0,Thanking Donor for Contribution,Cindy Bandt
181235120,2024-06-29,Phone,0,Philanthropic Interests,Cindy Bandt
181235174,2024-02-06,ThankView,0,Checking In,Kipp Anespie
181235176,2023-09-01,ThankView,0,Thanking Donor for Contribution,Cindy Bandt
181235179,2023-03-25,Meeting - In Person,1,Volunteering,Sabina Embury
181235232,2022-06-28,Event,0,Thanking Donor for Contribution,Sabina Embury
181235297,2022-06-21,Email,0,Exploring Affinity,Cindy Bandt
181235297,2023-07-01,Email,0,Philanthropic Interests,Cindy Bandt
181235297,2023-09-17,ThankView,0,Thanking Donor for Contribution,Cindy Bandt
181235297,2023-11-07,ThankView,0,Philanthropic Interests,Cindy Bandt
181235297,2023-11-10,Email,0,Thanking Donor for Contribution,Cindy Bandt
181235310,2023-01-31,Mail,0,Proposal Declined,Alfreda Priddis
181235310,2023-05-29,Meeting - In Person,1,Proposal Approved,Alfreda Priddis
181235310,2023-09-09,Email,0,Proposal Approved,Alfreda Priddis
181235310,2023-10-29,Email,0,Proposal Approved,Alfreda Priddis
181235314,2023-11-12,Mail,0,Philanthropic Interests,Rodd Hanretty
181235319,2023-09-25,Mail,0,Proposal Approved,Sabina Embury
181235346,2023-09-26,Mail,0,Thanking Donor for Contribution,Cindy Bandt
181235346,2023-11-07,Mail,0,Thanking Donor for Contribution,Cindy Bandt
181235346,2023-11-20,Mail,0,Exploring Affinity,Cindy Bandt
181235346,2024-03-21,Email,0,Concerns with Leadership,Cindy Bandt
181235346,2024-04-02,Email,0,Philanthropic Interests,Cindy Bandt
181235346,2024-04-09,Phone,0,Philanthropic Interests,Cindy Bandt
181235356,2023-09-02,Mail,0,Checking In,Etienne Reiach
181235388,2023-11-01,Email,0,Volunteering,Rodd Hanretty
181235388,2023-11-18,Email,0,Philanthropic Interests,Rodd Hanretty
181235388,2024-02-03,Mail,0,Thanking Donor for Contribution,Rodd Hanretty
181235388,2024-02-24,Mail,0,Thanking Donor for Contribution,Rodd Hanretty
181235397,2023-08-30,ThankView,0,Increasing Support,Cindy Bandt
181235397,2023-09-04,Email,0,Increasing Support,Cindy Bandt
181235397,2023-10-04,Email,0,Increasing Support,Cindy Bandt
181235397,2024-06-24,Mail,0,Increasing Support,Cindy Bandt
181235397,2024-06-25,Mail,0,Increasing Support,Cindy Bandt
181235399,2023-10-13,Phone,0,Increasing Support,Cindy Bandt
181235399,2023-10-26,Mail,0,Increasing Support,Cindy Bandt
181235399,2023-11-16,Email,0,Increasing Support,Cindy Bandt
181235399,2023-11-27,Email,0,Increasing Support,Cindy Bandt
181235399,2024-02-08,Email,0,Increasing Support,Cindy Bandt
181235399,2024-02-18,Phone,0,Increasing Support,Cindy Bandt
181235407,2023-09-14,Email,0,Philanthropic Interests,Sabina Embury
181235411,2023-09-08,Meeting - Virtual,1,Proposal Approved,Sabina Embury
181235425,2023-03-23,Meeting - In Person,1,Exploring Affinity,Cindy Bandt
181235425,2023-08-13,Phone,0,Philanthropic Interests,Cindy Bandt
181235425,2023-09-02,Email,0,Thanking Donor for Contribution,Cindy Bandt
181235425,2023-09-02,Email,0,Exploring Affinity,Cindy Bandt
181235425,2023-09-12,Email,0,Philanthropic Interests,Cindy Bandt
181235425,2023-09-25,Mail,0,Exploring Affinity,Cindy Bandt
181235425,2023-10-30,Email,0,Thanking Donor for Contribution,Cindy Bandt
181235425,2023-11-07,Email,0,Exploring Affinity,Cindy Bandt
181235425,2023-11-13,Email,0,Exploring Affinity,Cindy Bandt
181235428,2022-07-16,Phone,0,Thanking Donor for Contribution,Alfreda Priddis
181235428,2023-11-07,Phone,0,Volunteering,Alfreda Priddis
181235428,2023-11-14,Email,0,Volunteering,Alfreda Priddis
181235428,2024-05-14,Email,0,Thanking Donor for Contribution,Alfreda Priddis
181235461,2024-05-20,Mail,0,Checking In,Rab Ryburn
181235461,2024-05-30,Email,0,Checking In,Rab Ryburn
181235480,2022-09-03,Mail,0,Increasing Support,Cindy Bandt
181235480,2023-05-06,ThankView,0,Increasing Support,Cindy Bandt
181235480,2023-09-07,Phone,0,Increasing Support,Cindy Bandt
181235480,2023-09-17,Mail,0,Increasing Support,Cindy Bandt
181235480,2023-10-07,Phone,0,Increasing Support,Cindy Bandt
181235480,2023-11-09,Meeting - In Person,1,Increasing Support,Cindy Bandt
181235480,2023-11-09,Mail,0,Increasing Support,Cindy Bandt
181235480,2024-02-22,Email,0,Increasing Support,Cindy Bandt
181235480,2024-03-20,Meeting - In Person,1,Increasing Support,Cindy Bandt
181235480,2024-05-28,Phone,0,Increasing Support,Cindy Bandt
181235527,2022-11-17,Mail,0,Increasing Support,Cindy Bandt
181235527,2023-02-09,ThankView,0,Increasing Support,Cindy Bandt
181235527,2023-09-17,ThankView,0,Increasing Support,Cindy Bandt
181235527,2023-10-16,Email,0,Increasing Support,Cindy Bandt
181235527,2023-10-28,Email,0,Increasing Support,Cindy Bandt
181235527,2023-11-02,Phone,0,Increasing Support,Cindy Bandt
181235527,2023-12-07,Meeting - In Person,1,Increasing Support,Cindy Bandt
181235527,2024-06-05,Email,0,Increasing Support,Cindy Bandt
181235542,2023-01-26,Mail,0,Exploring Affinity,Sabina Embury
181235542,2024-01-29,Phone,0,Thanking Donor for Contribution,Sabina Embury
181235544,2023-09-05,Email,0,Volunteering,Cindy Bandt
181235544,2023-10-26,Phone,0,Concerns with Leadership,Cindy Bandt
181235544,2023-12-09,Email,0,Thanking Donor for Contribution,Cindy Bandt
181235544,2024-01-21,ThankView,0,Concerns with Leadership,Cindy Bandt
181235547,2022-08-15,Email,0,Proposal Approved,Cindy Bandt
181235547,2022-10-02,ThankView,0,Proposal Declined,Cindy Bandt
181235547,2023-09-12,Email,0,Proposal Approved,Cindy Bandt
181235547,2023-10-01,Email,0,Proposal Declined,Cindy Bandt
181235547,2023-10-22,Mail,0,Proposal Declined,Cindy Bandt
181235547,2023-11-01,Email,0,Proposal Declined,Cindy Bandt
181235547,2023-11-16,Email,0,Proposal Declined,Cindy Bandt
181235547,2024-01-06,Mail,0,Proposal Approved,Cindy Bandt
181235547,2024-04-18,Email,0,Proposal Declined,Cindy Bandt
181235547,2024-05-29,Email,0,Proposal Approved,Cindy Bandt
181235547,2024-06-09,Mail,0,Proposal Approved,Cindy Bandt
181235547,2024-06-15,Event,0,Proposal Approved,Cindy Bandt
181235547,2024-06-16,Phone,0,Proposal Approved,Cindy Bandt
181235547,2024-06-25,Email,0,Proposal Approved,Cindy Bandt
181235547,2024-06-27,Mail,0,Proposal Approved,Cindy Bandt
181235570,2023-02-18,Email,0,Philanthropic Interests,Cindy Bandt
181235598,2022-09-04,Email,0,Thanking Donor for Contribution,Alfreda Priddis
181235598,2023-09-24,Email,0,Volunteering,Alfreda Priddis
181235598,2023-11-28,Mail,0,Exploring Affinity,Alfreda Priddis
181235598,2024-03-22,Mail,0,Concerns with Leadership,Alfreda Priddis
181235612,2024-02-03,Phone,0,Increasing Support,Carmelina Simeon
181235616,2023-10-25,Email,0,Increasing Support,Sabina Embury
181235644,2023-07-17,Mail,0,Thanking Donor for Contribution,Josefina Arp
181235644,2023-10-14,Meeting - In Person,1,Volunteering,Josefina Arp
181235644,2023-10-21,Email,0,Thanking Donor for Contribution,Josefina Arp
181235644,2023-11-05,Mail,0,Volunteering,Josefina Arp
181235644,2023-11-26,Mail,0,Exploring Affinity,Josefina Arp
181235661,2022-07-28,Mail,0,Increasing Support,Etienne Reiach
181235661,2023-10-17,Mail,0,Increasing Support,Etienne Reiach
181235661,2023-10-28,Email,0,Increasing Support,Etienne Reiach
181235661,2024-01-25,Email,0,Increasing Support,Etienne Reiach
181235759,2023-09-17,Email,0,Philanthropic Interests,Sabina Embury
181235759,2023-10-18,Phone,0,Thanking Donor for Contribution,Sabina Embury
181235759,2023-10-22,ThankView,0,Thanking Donor for Contribution,Sabina Embury
181235759,2023-11-14,Email,0,Thanking Donor for Contribution,Sabina Embury
181235759,2023-11-20,Email,0,Thanking Donor for Contribution,Sabina Embury
181235759,2023-12-13,Email,0,Thanking Donor for Contribution,Sabina Embury
181235759,2023-12-18,ThankView,0,Volunteering,Sabina Embury
181235759,2024-02-05,Email,0,Exploring Affinity,Sabina Embury
181235759,2024-02-25,Phone,0,Interest in Major Gift,Sabina Embury
181235759,2024-02-29,Meeting - In Person,1,Exploring Affinity,Sabina Embury
181235812,2023-11-02,Email,0,Philanthropic Interests,Rodd Hanretty
181235828,2022-07-20,Mail,0,Philanthropic Interests,Sabina Embury
181235828,2022-10-23,Mail,0,Thanking Donor for Contribution,Sabina Embury
181235828,2023-05-31,Email,0,Thanking Donor for Contribution,Sabina Embury
181235828,2023-06-02,Phone,0,Philanthropic Interests,Sabina Embury
181235828,2023-07-26,Email,0,Philanthropic Interests,Sabina Embury
181235828,2023-09-11,Email,0,Philanthropic Interests,Sabina Embury
181235828,2023-09-19,ThankView,0,Philanthropic Interests,Sabina Embury
181235828,2023-10-25,Meeting - In Person,1,Thanking Donor for Contribution,Sabina Embury
181235828,2023-11-09,Meeting - In Person,1,Thanking Donor for Contribution,Sabina Embury
181235828,2024-01-17,ThankView,0,Philanthropic Interests,Sabina Embury
181235828,2024-02-23,Email,0,Exploring Affinity,Sabina Embury
181235828,2024-02-24,Email,0,Exploring Affinity,Sabina Embury
181235828,2024-04-15,Email,0,Thanking Donor for Contribution,Sabina Embury
181235828,2024-04-17,Mail,0,Thanking Donor for Contribution,Sabina Embury
181235828,2024-04-26,Mail,0,Volunteering,Sabina Embury
181235834,2023-08-01,Email,0,Exploring Affinity,Sabina Embury
181235844,2022-07-21,Mail,0,Increasing Support,Sabina Embury
181235844,2022-10-23,ThankView,0,Increasing Support,Sabina Embury
181235844,2022-12-19,Mail,0,Increasing Support,Sabina Embury
181235844,2023-04-01,Email,0,Increasing Support,Sabina Embury
181235844,2023-10-27,Email,0,Increasing Support,Sabina Embury
181235844,2023-11-25,Email,0,Increasing Support,Sabina Embury
181235844,2024-02-29,ThankView,0,Increasing Support,Sabina Embury
181235844,2024-03-11,Phone,0,Increasing Support,Sabina Embury
181235857,2023-05-28,Mail,0,Thanking Donor for Contribution,Brnaby Misken
181235857,2024-04-13,Mail,0,Thanking Donor for Contribution,Brnaby Misken
181235858,2022-11-14,ThankView,0,Proposal Approved,Josefina Arp
181235858,2023-09-27,Event,0,Proposal Approved,Josefina Arp
181235858,2023-10-05,Mail,0,Proposal Approved,Josefina Arp
181235858,2023-10-21,Email,0,Proposal Approved,Josefina Arp
181235858,2023-11-02,Email,0,Proposal Approved,Josefina Arp
181235858,2023-12-31,ThankView,0,Proposal Approved,Josefina Arp
181235858,2024-01-03,Phone,0,Proposal Approved,Josefina Arp
181235858,2024-01-28,Email,0,Proposal Declined,Josefina Arp
181235858,2024-02-29,Meeting - In Person,1,Proposal Declined,Josefina Arp
181235867,2022-06-15,Email,0,Thanking Donor for Contribution,Cindy Bandt
181235867,2022-10-09,Mail,0,Interest in Major Gift,Cindy Bandt
181235867,2022-11-15,Phone,0,Philanthropic Interests,Cindy Bandt
181235867,2022-11-26,Mail,0,Volunteering,Cindy Bandt
181235867,2023-02-17,Email,0,Exploring Affinity,Cindy Bandt
181235867,2023-03-20,Email,0,Philanthropic Interests,Cindy Bandt
181235867,2023-04-03,Email,0,Exploring Affinity,Cindy Bandt
181235867,2023-04-04,Mail,0,Thanking Donor for Contribution,Cindy Bandt
181235867,2023-07-02,Phone,0,Exploring Affinity,Cindy Bandt
181235867,2023-09-06,Phone,0,Thanking Donor for Contribution,Cindy Bandt
181235867,2023-09-22,ThankView,0,Thanking Donor for Contribution,Cindy Bandt
181235867,2023-10-28,ThankView,0,Volunteering,Cindy Bandt
181235867,2023-11-01,Phone,0,Thanking Donor for Contribution,Cindy Bandt
181235867,2023-11-23,Meeting - In Person,1,Interest in Major Gift,Cindy Bandt
181235867,2024-01-14,Email,0,Thanking Donor for Contribution,Cindy Bandt
181235867,2024-02-18,Email,0,Thanking Donor for Contribution,Cindy Bandt
181235867,2024-03-02,Phone,0,Exploring Affinity,Cindy Bandt
181235867,2024-04-16,Mail,0,Exploring Affinity,Cindy Bandt
181235868,2023-01-27,Email,0,Increasing Support,Sabina Embury
181235868,2023-08-21,Email,0,Increasing Support,Sabina Embury
181235868,2023-09-30,Email,0,Increasing Support,Sabina Embury
181235868,2023-10-04,Event,0,Increasing Support,Sabina Embury
181235868,2023-10-17,Phone,1,Increasing Support,Sabina Embury
181235868,2023-11-05,ThankView,0,Increasing Support,Sabina Embury
181235868,2024-02-23,Mail,0,Increasing Support,Sabina Embury
181235868,2024-03-15,Phone,0,Increasing Support,Sabina Embury
181235868,2024-04-16,Meeting - In Person,1,Increasing Support,Sabina Embury
181235868,2024-05-02,Email,0,Increasing Support,Sabina Embury
181235868,2024-05-25,Email,0,Increasing Support,Sabina Embury
181235868,2024-06-12,Email,0,Increasing Support,Sabina Embury
181235877,2024-01-28,ThankView,0,Volunteering,Sabina Embury
181235914,2023-09-13,ThankView,0,Increasing Support,Cindy Bandt
181235933,2022-11-05,Email,0,Exploring Affinity,Sabina Embury
181235933,2023-06-14,Email,0,Philanthropic Interests,Sabina Embury
181235933,2023-08-04,Mail,0,Exploring Affinity,Sabina Embury
181235933,2024-01-18,Email,0,Thanking Donor for Contribution,Sabina Embury
181235933,2024-02-03,Email,0,Philanthropic Interests,Sabina Embury
181235933,2024-02-17,Mail,0,Interest in Major Gift,Sabina Embury
181235970,2023-06-05,Email,0,Proposal Approved,Sabina Embury
181236015,2022-09-21,ThankView,0,Increasing Support,Sabina Embury
181236015,2023-02-12,Mail,0,Increasing Support,Sabina Embury
181236015,2023-09-08,Email,0,Increasing Support,Sabina Embury
181236015,2023-10-03,Mail,0,Increasing Support,Sabina Embury
181236015,2023-10-16,ThankView,0,Increasing Support,Sabina Embury
181236015,2023-11-08,Mail,0,Increasing Support,Sabina Embury
181236015,2023-11-13,Meeting - In Person,1,Increasing Support,Sabina Embury
181236015,2023-11-13,Email,0,Increasing Support,Sabina Embury
181236015,2023-11-21,Phone,0,Increasing Support,Sabina Embury
181236015,2024-02-04,Phone,0,Increasing Support,Sabina Embury
181236015,2024-04-23,Email,0,Increasing Support,Sabina Embury
181236015,2024-05-09,Email,0,Increasing Support,Sabina Embury
181236015,2024-05-16,Mail,0,Increasing Support,Sabina Embury
181236015,2024-05-22,ThankView,0,Increasing Support,Sabina Embury
181236015,2024-05-28,Phone,0,Increasing Support,Sabina Embury
181236025,2022-06-28,Email,0,Increasing Support,Sabina Embury
181236025,2022-08-12,Email,0,Increasing Support,Sabina Embury
181236025,2023-10-28,ThankView,0,Increasing Support,Sabina Embury
181236025,2024-03-12,Email,0,Increasing Support,Sabina Embury
181236036,2023-09-30,ThankView,0,Volunteering,Etienne Reiach
181236036,2023-11-27,Meeting - In Person,1,Philanthropic Interests,Etienne Reiach
181236051,2023-05-16,ThankView,0,Proposal Approved,Sabina Embury
181236051,2023-09-25,Mail,0,Proposal Approved,Sabina Embury
181236057,2023-01-12,ThankView,0,Proposal Approved,Sabina Embury
