reviewId,userName,userImage,Review,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOEXgDkSchh-HeB-VhoXdPj_0JoLNsaDGJ-2dIn0J6VUd7T2Pc4gXZDL-yu_ITzjF9l1vyl27dn1Y4FFyWk,Jenny Ciervo,https://play-lh.googleusercontent.com/a/AATXAJwoAGHnS_6P2rAuxCak-hEJnW_V2Gv2A7xeR-XW=mo,"Very easy to use and most convenient, thank you epson ❤️",5,0,7.6.5,6/17/2021 22:42,,,most_relevant,epson.print
gp:AOqpTOE-q6chD9ywCiOZmjP0AdclxD-qQRBi-GIckBY14QIEV6P1xZ0MABynhdejDwUC1qePhfaFrVyjEgVnt6s,Mushthaque Ahammed.T.P.,https://play-lh.googleusercontent.com/a-/AOh14GgrvcLXJxxpH5J2oEvhk0wDizcHRlWHgK695hc1-w,"Want option for manual double sided printers, also for booklet type printing",5,6,7.6.5,6/14/2021 3:40,,,most_relevant,epson.print
gp:AOqpTOGfrG8dOhgkBtOuMLxzMZi00krkdr5YKeaAuHA4l1Augl5ts-kxFXrBt_cnYrvfgoQbN3cBEtWOjUTvhI8,Judith Burns,https://play-lh.googleusercontent.com/a/AATXAJxWrr2HHowPxiJ7E6VgRygzpJrslIv0WXngVVkq=mo,I love it it's so much easier to do it by phone and it comes out clear and nice,5,0,7.6.5,6/17/2021 21:55,,,most_relevant,epson.print
gp:AOqpTOFLXjoTWB98SQemy61gRqjpGA-x1Wc7-8GC8QuJev4E3gOODFCd5R56F2uBI9cXo6lPOf51BBGIzdCE8kA,Donald Dutton,https://play-lh.googleusercontent.com/a/AATXAJxf7Ni0KM6IGXNA4yap34r-tdJ7myNz266hYlJh=mo,Unbelievably high quality prints straight from your phone!,5,0,7.6.5,6/19/2021 16:22,,,most_relevant,epson.print
gp:AOqpTOGd8fTKgLsDcHAeakb3rpmv2BtrBlLGbvhXIymFirRrDufbF87jN1NvECJKWDSyPQxcaj8uZVjgH64Pg3w,vipin randhawa,https://play-lh.googleusercontent.com/a-/AOh14GgF8s8bSHqzRWAzWtABOFTelvpBMy4y5-k6C6BtpA,Very good print. Easy to use,5,1,7.6.5,6/18/2021 15:30,,,most_relevant,epson.print
gp:AOqpTOFMyF42L4t_9cEmoo6p8ia9gYOeyoWVornS0VfA6-6tjohaabInzaJK-l9jnfplQpnXSCexALQf7jbKm0U,Megasport,https://play-lh.googleusercontent.com/a-/AOh14Gi4aFHi2mapLaJY9BwsxT5-wcU80U299DbJmh-M9Q,Great printer .easy connect printer by this app,5,0,7.6.5,6/21/2021 4:50,,,most_relevant,epson.print
gp:AOqpTOEEZ9o2wq4CUPdTxmcQG6d_Jmy1omSaqZV-gjctgYaopVcN-cBw97Fy-cXLExlEUy69vRyX9-Y_9MsbOZc,Vikash Kumar,https://play-lh.googleusercontent.com/a-/AOh14GjP43M8-FF59MZTn3o_q788KhM9MWVK5_NQzAYNL_c,"Very fast, More options available, Easy way,",5,0,7.6.5,6/16/2021 17:20,,,most_relevant,epson.print
gp:AOqpTOGdKseKkUo0YgV-11LEs4AmQMb3w4dWTUUdX5vprgyxU3uvDo7W0YEjGGol7pibRIyP6qBNajVJHVEyhx4,Kristina Woodsmall,https://play-lh.googleusercontent.com/a-/AOh14Gjn_VZ0W4_nH4IXmoiqS4uzqhZtp1CqVUQ8Uj9j1g,So easy to print immediately.,5,0,7.6.5,6/18/2021 16:27,,,most_relevant,epson.print
gp:AOqpTOFLOyESjv6PSXigWyolg0gJsLEHw6W0hAAP3YgYTdURF-UU2Y9WJwWOwwizTw8HFGV16c8LV6MjPFJ-cm0,cps chhabra,https://play-lh.googleusercontent.com/a-/AOh14GisGx4y566jrACL27Z7hgTYncAu1hSluOWBpLjHag,"Good , easy and user friendly",5,0,7.6.5,6/20/2021 9:12,,,most_relevant,epson.print
gp:AOqpTOFSwqA666vj66uOo8141SfGjaXKsEW_KrxHWY8d0XJzDliQ_mesdpAEV6GMG1jpSoRP66OOMSbrNIITVT8,Richard Scott,https://play-lh.googleusercontent.com/a/AATXAJy1AVofdcYoXhCAY4dj9c9BrpFw__WpYidADUOc=mo,Great for all those Epson printers that are supported by the app,5,0,7.6.5,6/21/2021 16:28,,,most_relevant,epson.print
gp:AOqpTOFZssGGJMJP4h0XcvhBaxMIOpC5w-N3U-5ICzCv-pmVSugmgw-8QN3WYMLqAoZL9_6LIjAo6M9hAPPgHgY,Madhu R S,https://play-lh.googleusercontent.com/a-/AOh14GhujbSS6e8ReA1KDxN9BeBX4tDuP-BnCeLEr_CacF0,Good..... As compared to other.... Not so fast.... Bt as considering other printer... It's far from technology,5,0,7.6.5,6/20/2021 8:03,,,most_relevant,epson.print
gp:AOqpTOFottWtLBQn6oI7ydGd6UYrDn2cUO3hLHtns3X-KRYFxqpZWUbnl63ZZe-U57pjeJ-9E1HRQx7jv4YyyPQ,Donna,https://play-lh.googleusercontent.com/a/AATXAJwYM93XDcDx7hF7MWq7VfcynEWzlpzKUrc0CRi4=mo,Super easy to use... both phone and computer,5,0,7.6.5,6/18/2021 16:22,,,most_relevant,epson.print
gp:AOqpTOEn44sfvnMYn0ZV0hlFWEgjTWzHrJGqum0NTRVFpS6RlE2BQhoXMGw3YHoXXxMt2LjL2HPPWg_1fgKtAcM,Mr Funnyman,https://play-lh.googleusercontent.com/a-/AOh14GhHhMmBpm7l17Jj8ZBoPxbh4DdGf4-G9U0Z2KOrMA,"Really good, simple and easy to use. 👍🏼👍🏼",5,0,7.6.5,6/15/2021 14:47,,,most_relevant,epson.print
gp:AOqpTOECU58esoqZy8d3w3XJVbcYD2d5PU2mDeN6wWio2J_t2kiawEwRMzaZij5SGk7fXl3w6dpT2nYO4EqO3gs,Kasturirangan K.S.,https://play-lh.googleusercontent.com/a-/AOh14Giq6d6GI2m8xE_V0mGv6FABSH0p70QPJG9D3AglCA,Instant print. Really superb.,5,0,7.6.5,6/18/2021 3:35,,,most_relevant,epson.print
gp:AOqpTOFdpW9KkRbMRt1Mv0X2LMVTdUyB8cwhF0WLpWyt9vWgZX8gVsLtU2LkBxc_lw-tTYy7_eu6L8rCR9vLMNM,Wayne Padget,https://play-lh.googleusercontent.com/a-/AOh14Gg875oymRUv-6TGKKeeUVvNpTJNFHJZFcRPMst9,"For Epson Printers Owners, This is A God Send For Printing From Your Android Phone Well Worth Your Time Checking Out.",5,0,7.6.5,6/16/2021 8:31,,,most_relevant,epson.print
gp:AOqpTOEue4EopKSmb9hxWBXnkiHtYg6TtEe7Ant0agz5OGrPuZXMkedQnSNuZ1qRG25z02wmPFIpfOelAMpCtzk,Jorge Vargas,https://play-lh.googleusercontent.com/a-/AOh14Gjs0PfAgnCAAWuuFezAPUWuJTX9JBEh1wDRbXissg,"Pretty seamless, works as expected!",5,0,7.6.5,6/18/2021 22:32,,,most_relevant,epson.print
gp:AOqpTOGHDQY3xOtvsUlAyft35chsBQUdZdn2w2eGSEt1STU1Q0RCY8AQMRibQfg9mCnNoMVacW71CkvMjsojv88,CAR ZEUS,https://play-lh.googleusercontent.com/a-/AOh14Ghf--IqE-COfiEQ07idnjvTYS7pACH1Uqnvz-WP,Great printing! Thanks good choice,5,0,7.6.5,6/17/2021 10:32,,,most_relevant,epson.print
gp:AOqpTOGPa5F4VB9YU_FUWvA0rMIXVW0ZoI-oBOj3mPi7HaJs8vLQf-uGDvjgWtv3kvSC4oQOQK3OhzCfs7LP9Dw,Peter Baloyi,https://play-lh.googleusercontent.com/a-/AOh14GgO-hMNkL-ShJpbCHESBE9kjR0x8zcTIOTn4Zme,The best and super incredible printer at low costs #inktank,5,0,7.6.5,6/17/2021 11:51,,,most_relevant,epson.print
gp:AOqpTOFg2Lw8mWkzW08Z6lr2OGZyJYCE48xQlNjmjq1SZ7EyLbuMJ_H4G129pg97kWFrDXEa7eWGVGeBZuhKY1U,Future teach,https://play-lh.googleusercontent.com/a-/AOh14GhaUbSX-bpLP-My7d2sYNmjnGWdvDgu_GhPUUAO,Easy user interface.,5,0,7.6.5,6/17/2021 13:04,,,most_relevant,epson.print
gp:AOqpTOGcUxm0KVfE6aAalVSggTNCLnkEhXQv7mTMTXud6LtBVQirbIfuUHBO_80xC_TkpWmp5JN79l3ry9PuWvk,Susan Hadaway,https://play-lh.googleusercontent.com/a/AATXAJyO9xSKksw7UL_MMa8s3JaJjx1LGOxFDONAbeZk=mo,Convenient and easy.,5,0,7.6.5,6/17/2021 17:58,,,most_relevant,epson.print
gp:AOqpTOGQGRtlf6Oc3W4BDCn6gG4z8AeIlT4k2XD_KHVSUDaI4AYn67JWZ8jsnoRrmEko9DE1CO63xzNLZ7XoV1k,Keisha Braylock,https://play-lh.googleusercontent.com/a/AATXAJwMBdcIjq-lQAYQzDyV22Rs6gC1GM6cTZPIL3Kq=mo,I really like the ease of printing from my cellphone,5,0,7.6.5,6/16/2021 23:27,,,most_relevant,epson.print
gp:AOqpTOFdPecrUFTOc2HXdLzAkZ2TRlPx-loVnREl3brZQPZQySWbTBUyk7F_NmZe3Y_3W8Fi0AeLPbHpxtNMJtE,DixieMay Lowery,https://play-lh.googleusercontent.com/a/AATXAJyid9n19EYlm5o7j6CtWfsIlqUfrSkP2jfP3_ff=mo,This app allows me to use my phone for business purposes it's great!,5,0,7.6.5,6/17/2021 18:02,,,most_relevant,epson.print
gp:AOqpTOEgcejIGzzQHICbh65qb6JoREN9J9i3XG5s4Bfk0p6pm098BWIMn0Wpflxna3ZKjNemyBTBgzHMrwnozno,Ron Herman,https://play-lh.googleusercontent.com/a/AATXAJwV2qrJHCW2SD2eDe8XBK7DrHr3s3qeTs5-YLjo=mo,So far I like it. Ease of setting up and so far it seems user frienly.,5,0,7.6.5,6/21/2021 3:16,,,most_relevant,epson.print
gp:AOqpTOHVdobkKj9q53r1FNCu9ucsq5a5HYxL5W6SYZUmc4wq9o9i8apYZk0S3I-eXmreeH12XlnC_a6q04jnhfY,Jackob Vlog,https://play-lh.googleusercontent.com/a-/AOh14Gipae-96_p3o9anTrI8zfsZbKpAO1BoJLgy6r6F,Great and easy to use.,5,0,7.6.5,6/22/2021 7:05,,,most_relevant,epson.print
gp:AOqpTOFAUCygiAPQCskyHW_wjuiPqyJR0VCwyO1AR9WeMa-Ke_Etoye5EnfjokIzmlpyzd3AP_5CiohWg_lbgOY,IAN GREGORY,https://play-lh.googleusercontent.com/a-/AOh14GjTId8RuKyVN31uH56ajrZSZslg3eJg5Gk7jZxJbA,Very easy to use and very quiet,5,0,7.6.5,6/16/2021 13:57,,,most_relevant,epson.print
gp:AOqpTOHfAevWF1A87uCxfi29QR2_SEgRiYhINpo59Qgmul3H4p9qDq5m6lOJGonGlI2A5IIvdQ67zRux3KHkax4,Rudy RR,https://play-lh.googleusercontent.com/a-/AOh14GgQMiunDRFu3XsW61evf8UvJEB7FL3Q34NKn9UUoQ,Very convenient and easy to use,5,0,7.6.5,6/18/2021 10:16,,,most_relevant,epson.print
gp:AOqpTOGuNQRQW7sWfuwBLNj6BCjQApSOZGbZ2R-er0yXnQIDPSQ4cVxyKMcicZ3p-2L2YoWzz3BUoaGe-2Qx93U,Bonnie Geib,https://play-lh.googleusercontent.com/a-/AOh14GhHqhbmKB8EbUQsYkWZQmcmozg5To0g49Q87cAKRA,Works better than printing directly from my computer,5,0,7.6.5,6/21/2021 18:21,,,most_relevant,epson.print
gp:AOqpTOF1uy2crK1vRq3dMhlY9t9tyN9mNbySHs_QirsV5CRL1vjfN21WnsbakoPcHx2SqzaXZHOU_GO3mh90jhg,Debra Gribbon,https://play-lh.googleusercontent.com/a-/AOh14Gg343RFTeNaTxXfGMhirxaYY6k_5Z2M8u0C2kEN,"Epson Print - the way to go! The only downside that I can find is that you have to wait for printing to finish before you ask it to print again. It is pretty fast though. I also thought it printed double-sided but it does not. However, that being said for the price of it, it is a good wee printer.",5,10,7.6.4,5/31/2021 9:46,,,most_relevant,epson.print
gp:AOqpTOE2MXraqSAlfGcCkjayeOFsY0Q1Bl4Kru1fOGGyGQaOEYgYBOWQhbmeu7L_jLGq6OWLS7Gd8Cy-IrFJu-4,Lehua P,https://play-lh.googleusercontent.com/a/AATXAJydOJJJoVLqBEdu1G3drTAHljlzQgJHqH8ElUSm=mo,"Perfect! I have an older printer that was sitting in storage for 3 years. Downloaded this app and was printing in less than 2 minutes. Simple instructions, easy connection. Printer does need to be wifi accessible and your phone needs to be able to connect to the same wifi as the printer.",5,3,7.6.4,6/12/2021 3:54,,,most_relevant,epson.print
gp:AOqpTOHIgwLgIXq5eTaSCVCZO-wc_T4ntfrKAzLzLZXsur_jOrKlm3SlY8YaoFhYrxB4Zv_nuguNMGhNFV9Ss6I,raymond smith,https://play-lh.googleusercontent.com/a/AATXAJy8e8_Z6fi8LahDLEbziVibpNt6KRpuA6k8zSY_=mo,"My first successful print from my phone, should have used Epson first, thankyou Epson.",5,0,7.6.5,6/19/2021 9:46,,,most_relevant,epson.print
gp:AOqpTOE0kJnISmtbdOtpTmA4-vqYiQSxJEwHYAQOiSPnslgqAImqVYT2cY-40ocDbsEBNhF3YUlTZ_1mqJ3kYCM,Gary Lassen,https://play-lh.googleusercontent.com/a-/AOh14GhontO1nSoGQ18sNi2L0AEyeaqypCdQKNYIaODV,"Epson within itself is a solid entity. I have never had any issues with epson printers, software and firmware updates, sharing to all devices. This software transfered flawlessly to my new Samsung device. It maintains connection to my printer without fail. I simply love it and trust it.",5,1,7.6.4,6/3/2021 3:21,,,most_relevant,epson.print
gp:AOqpTOEaFj-nYnFyls9-psHhmTmmA1bj88oD5CEkixBElyqQpscj5mlSECIOVC9AqZwP5sBjccGpx9pIfhWaYG0,Alex Cang,https://play-lh.googleusercontent.com/a/AATXAJwXYYiuFyCKELygNYVXIhW2CYSsS9zPpIuHx7cD=mo,"A very useful app, although the initial installation is a bit confusing for a first timer, but following the instructions to the letter, I managed to get it to print from the hand phone, which is why I chose this printer, thanks 😊",5,1,7.6.4,6/11/2021 6:52,,,most_relevant,epson.print
gp:AOqpTOE8w-F4ytRL3VJ8Lj9_xImKUWy2sC4SBR7TsgEiQwWlQXPxIcBFqhGcdGMJ-HwzPKlTFTv_m7Z7E6Vmjcs,Kenneth Dotsey,https://play-lh.googleusercontent.com/a-/AOh14GiupT6Kd0CyIoNpRwIWyGlRt5ixm6GfszFAWMlp,Used it once and it was great haven't been able to get it to work again,5,0,7.6.5,6/22/2021 4:57,,,most_relevant,epson.print
gp:AOqpTOFQD5O-7qWsskdZ3oYU3_beOmy-v_3zoJeRwcHgOJODMBFGCmwHKttLbS5eVEBe64MTweb3s5oqndlGljk,Angela Kelly,https://play-lh.googleusercontent.com/a-/AOh14Gi52jHnXdrdK_X2wS-8p_SfCWGjIUVcWL1JhZ_pmw,At first I was reluctant of this printer when my husband bought it. It had all the features I needed as a work from home accessory but the new ink concept concerned me most. Turns out my fears were misplaced as everything has exceeded expectations. Not only do we save lots of money on ink but the print quality remains excellent each time. The app is an added bonus as its efficient and easy to use. Recommend!,5,69,7.6.4,4/17/2021 13:59,,,most_relevant,epson.print
gp:AOqpTOEHlnt2ovaeb0VkoTAYXiAULIfxiNlHJbJZmPoSaP0y0FNBsarXH0oLFNMudy9vTIlnYM8Or5zQTI34ceQ,Greg Hornby,https://play-lh.googleusercontent.com/a-/AOh14GjMwLATw1RcIXJyJiDu4jU0oQoyHfdXjrv2Ghal,"This works beautifully with our Workforce 520 & our new Ecotank 2720. Easy to use & simple interface. HOWEVER, therecs one thing to know. It most cases if you try to print by selecting ""Print"" from a menu, it won't work. What you need to do is select ""Share"". Then findEpson Print in the share choices & click that. It opens Ep. Prt. & the rest is easy. Enjoy!",5,76,7.6.4,4/30/2021 18:07,,,most_relevant,epson.print
gp:AOqpTOFkYsETgw7Ne2xY24JLZdv-VBpC09KU6YX0_YzPLm5-Uy79GTiJV2sLpM-jIiR9Ey70ePdZ3GVt58TQP7k,Carmelo Zawadzki,https://play-lh.googleusercontent.com/a-/AOh14Gh7ao6AKSc7irWh2cXAlpNgFwTzEVa81kYBW532J6c,Works. I need an app that can work with my printer with no fuss. This is it. Worked from the get go and still works. No issues with my phone (pixel) or Ms office.,5,2,7.6.4,5/28/2021 2:04,,,most_relevant,epson.print
gp:AOqpTOF6yVSAEduMUcxXVogwHzjQmYf9LrH8CTNGo4IKhnTSD-r-wJy1sJBEY0OlGaDGVciYJhZpszH1KA2cmRQ,harish kumar,https://play-lh.googleusercontent.com/a-/AOh14GhoH0W-7KjwBb2fBzURQjZlrDj346HwttQLZpcF7w,Very good it is very useful app print go for it,5,0,7.6.5,6/21/2021 7:50,,,most_relevant,epson.print
gp:AOqpTOG6pr1pED5Q5Z-KcWhEcC1xiWcvSZhdytotj6NzMuKwEA5fWIuPz-HoaE02m09s1udAYw270PYXKoVedYA,Dede Lori,https://play-lh.googleusercontent.com/a-/AOh14GgE0eXg6bSI4rjfrPJgSUgiJ3LfaHr9poPCOxMV,"Easy to use, nice dashboard",5,0,7.6.5,6/19/2021 7:16,,,most_relevant,epson.print
gp:AOqpTOEVBizaW10hvKC5yNF2lga3whXdZO-_002nZJNCqC9pQ2NIWkXbct4XGWckzwcqCItg3mQ6Ql5bI4Nsh7A,richard hewitt,https://play-lh.googleusercontent.com/a/AATXAJzGKakt8pwm48TVoZioNHBr8BC3784dkPOqQgZP=mo,Great app easy to use and works well,5,0,7.6.5,6/18/2021 8:52,,,most_relevant,epson.print
gp:AOqpTOHQcEq81k03e9tjmUNgWDvtjugsDqfASoBd342HW1vzefdgWRV7v3ZVxRRkQzWOqXoYIYPktP8FdYwdT8A,Scott Gerow,https://play-lh.googleusercontent.com/a-/AOh14GgyydXwWLpbqG4EY__32Ks9wH9tiZhiuL0fPWqC,It actually worked. The other apps failed for this printer a while back when I needed to get a resume printed from home from my cell phone files. Good deal so far so good. Took a while trying to figure it all out but will definitely be easier knowing getting started could be done eventually pretty well. It gives me a little piece of mind instead of a headache.,5,76,7.6.4,5/17/2021 19:35,,,most_relevant,epson.print
gp:AOqpTOGqnPLdxiTNonTuFxC8kcDbHaZP8lR4lmEjeSvyVD1EZSkAmGLCHk3leSBNBb4WIU8OmqURcbwZ9wi2LEM,Anthony Uy,https://play-lh.googleusercontent.com/a-/AOh14GiNdJ7zKIT799Bxr1giWcdVS9WpYPFP3i9DFkgr,I just received my new printer today and did all what was instructed and I was happy that everything went well. Its easier for me to print via Phone to printer now. Great experience (as long as connection is stable),5,0,7.6.4,6/5/2021 15:39,,,most_relevant,epson.print
gp:AOqpTOFVkH68khOEnveUWY6httgilCRBi2dYLitr4x8ZhVa6wN2hBkxdBgrEKQmXe_hSpp80D6-mT_W656eajG4,Raymond White,https://play-lh.googleusercontent.com/a/AATXAJzftt9nmlmaoWdtiIsbaCXo8TrF6wnewz4yqu-d=mo,"When I wanted to print something,it print right away not buffering like some other printers. I thought I had top of the line. Epson prove to be one of best printers at a reasonable cost.",5,1,7.6.4,6/11/2021 15:42,,,most_relevant,epson.print
gp:AOqpTOGgEHdgifig6O4k8OjyPBA_X09BtnB9gHvW3s0p50vICELgo78zZmweJnmAHuVVKT1c4qQj0ZAdvnmTQN8,vicki wilson,https://play-lh.googleusercontent.com/a/AATXAJzzktge_5aPA4pRJfxLtTi5ePk0ATzg9LD3hUdE=mo,My first printer and it's very easy to use and set up,5,0,7.6.5,6/21/2021 12:27,,,most_relevant,epson.print
gp:AOqpTOHbMlIL2V5crLd5FeKwmBk0icsDI7IPVkfJTGQELQkrpZLu25kMYq5a5_VH5Y6WRx2EHafNsE5aOHphrPQ,Emmanuel Fayemi,https://play-lh.googleusercontent.com/a/AATXAJyp8dKYfRXEsc2KL1yjz6592GM8X2QUu__JqCVY=mo,Great experience..easy to use..love it!,5,0,7.6.5,6/18/2021 16:42,,,most_relevant,epson.print
gp:AOqpTOGN0UKmwoa1jxVjr9rU5bGDgGVlCRFGuxGNQoMFpPpVtrIL23OxFpQhyVU4t9ZJrD4febCrLPrpLt_w-d0,T W,https://play-lh.googleusercontent.com/a/AATXAJy-EtEibsfvyEY1_lAvGEWmftnZNHh63HiqDiHX=mo,It's convenient and so cost effective to be able to connect my phone to my epson printer - in the comfort of my own home. I have previously purchased 2 other Epson printer's and this latest purchase has been Great. Hence the 5 stars 👍🏽,5,0,7.6.4,6/7/2021 21:36,,,most_relevant,epson.print
gp:AOqpTOHZnTK5tSsI4D0n6dW-bOS9uNGKJZsywNPKtgS1qoF33HTZXipiJJqnV2T2Vfeh-xv5EtHxPUPkCpy9juA,Jonathan Diederiks,https://play-lh.googleusercontent.com/a-/AOh14GgV3iOwKxk2jOu_15QOmMlPRbbHLhhHDM_abPBioA,Simple and easy to use!,5,0,7.6.5,6/20/2021 7:11,,,most_relevant,epson.print
gp:AOqpTOGtWEq0igmJhggxkqQzx8fEPSua8AqpLZcCLGBUKjHUXrXuowUHUmEx-wVVPoZjfICxldfn7ewrecMuMJs,Angie Moore,https://play-lh.googleusercontent.com/a/AATXAJzU2a3eXkqbL1dEQqebOLIH8OsaoLLdPlXGtMoe=mo,"super fast and reliable, love it",5,0,7.6.5,6/17/2021 9:42,,,most_relevant,epson.print
gp:AOqpTOG_zlpFcgjm-7gnhAGBFH8VK-dzt30Xc1spvVnZhho8ojYAJY99WhSb4GoiGtkgEjgcZ_YyVvPMQkSqgGg,Jose Ortega,https://play-lh.googleusercontent.com/a/AATXAJw3682ldXs5weVhUUIjS6W4CEArs9uPFh6aoy11=mo,"Thank you for making a simple way to connect my Android to my Epson printer. I have had this brand new printer for 2mths and have followed every Google instruction, youtube video, troubleshooting instructions on the printer itself, etc and could not get it to connect to either my phone or laptop. I Googled ""simple USB connection from my Android to my Epson"" and this app popped up. Thank you! Its the only thing that has worked!",5,13,7.6.4,5/23/2021 16:29,,,most_relevant,epson.print
gp:AOqpTOE18MJFTzyp1LE0Pj-0tfu1K0EXekoeU-PDp2BQyQopME551HdEecBPhFG19MlFNrBVgCmNSZHcupCksQg,Rene Remington,https://play-lh.googleusercontent.com/a-/AOh14Gin0tJC-aOhp5mPKASk4U1kdnPv4v2aD5TqKkt8lw,I love this app. Reliable from my phone.,5,0,7.6.5,6/19/2021 15:30,,,most_relevant,epson.print
gp:AOqpTOEKv1FxSRNq4XzetbEpFt-FVYNuOGy8YjUPwGYPLbAMJosIn9dtcGXLWrpxopidmvRIy_s2aLqqUYX7HDg,Jacob Washington,https://play-lh.googleusercontent.com/a-/AOh14Gh4KCoqB8u38QEupJCAOWFjcoIWj72ajvwTBE5gmw,"Works, make sure to hit share if you don't see that you can select correct app to print your document. Mine typically opened up in Office so my work around had to be using share to then opening up Epson. Other than that is pretty straight forward, two sided printing and paper quality... A+.",5,1,7.6.4,5/22/2021 18:27,,,most_relevant,epson.print
gp:AOqpTOHqYU4T1ewMdJOTuwm709Ms06yQhaFbAJwlQD_SZkx8hluAJKqkYPRKLmiAtTshWLRVo-5c0iNzsJlMfR8,Sajith Kumar,https://play-lh.googleusercontent.com/a-/AOh14GiPBiOssmj3yp82Art1bK0mIj1A2bQ7ol7a8_vHJA,Smoothly connected to my mobile phone and a taken a clear print out,5,0,7.6.5,6/22/2021 1:35,,,most_relevant,epson.print
gp:AOqpTOHmIJ2-kC7oQaPHadeX-PADy_JfR1Un4lxcLIXFCSyCmN39q_jZNhN_--hpznS4HXh_9J_7MksS76X29Zs,Mary Ann McNabb,https://play-lh.googleusercontent.com/a-/AOh14GiChzLtGImMUiIsWSqTWorTYzciVKjYa0pd9uik-gc,First time user. Just got a new photo printer after months of research. The app paired with my new printer seamlessly. Easier than I anticipated. I've printed a few pictures from my phone and WOW...I am impressed! The app is super easy to use. Can't wait to finally get these pictures off my phone and into scrapbooks.,5,18,7.6.4,4/16/2021 15:14,,,most_relevant,epson.print
gp:AOqpTOEfx8qN1mD-0cNL9lQAUc43ES2YH_TVdABu9gqcnMgGHmnEEsXhcxKkzE7GA64D28WhfA83S2gUa2N2fUY,Linda K,https://play-lh.googleusercontent.com/a-/AOh14GgaefjU7ShGTIupBFfaUnM_K20606xECxwJfovwX9k,"So easy to use!! Once installed, just open the document or photo you wish to print. Epson iPrint will be an option. Choose Epson iPrint ""Always"" and remove the printout from the output tray. As for Ads, so far I haven't seen any. Happy printing!",5,14,7.6.4,4/30/2021 17:18,,,most_relevant,epson.print
gp:AOqpTOH4QYOoeIk6WgjcoTZ5j2A0NyqK4RxyIgKxqyU0oq8pHk71e5JTY6Bu9r8MtS76q9Jb7Q78fPymaPBlxGc,Jeanna Brooker,https://play-lh.googleusercontent.com/a-/AOh14Ggd6qvEvCHhXlUpLe9-qLlndxbthvDkLpttYjOxbQ,It's a bit of a tricky setup but if you don't rush it & read the instructions you'll be fine. Its awesome! I can sit on the couch anywhere in the world and print from my mobile to any of the printers I've got set up. It works every time (assuming there's paper and printer is on).,5,4,7.6.4,4/19/2021 13:24,,,most_relevant,epson.print
gp:AOqpTOGPfYxGEdXpmpjnNmUVy3V1QzddOUxNFR4yb1ijZX3aI4mwrNVK-GmwuEFZXEf8M1PHDmZifx1x7si6UWA,Focused Training,https://play-lh.googleusercontent.com/a/AATXAJymqsZqjc1KhIfaR08mDBYWfP4Z-8A5IxtD7gAS=mo,Works great across all. Devices,5,0,7.6.5,6/18/2021 5:27,,,most_relevant,epson.print
gp:AOqpTOFNr89vpE7Yq8dz_5j8n5NIAwRAlPrAg512v67GBJARgUMNIEThdQeeZzgQSvLdJUa_rQByo8kFxe2epqg,BRIAN SMITH,https://play-lh.googleusercontent.com/a/AATXAJyTGHUevLoJ7P363ttbhK9-QlODB2BAmiMlydSR=mo,"Like the app, easy to use. When I'm home, if I have to print from my cell, I go into the app, click on documents, choose the document I need printed and the printer starts printing. Have yet to try printing from a different location, when I do I'll update my review",5,15,7.6.4,4/24/2021 3:05,,,most_relevant,epson.print
gp:AOqpTOGXxlhckT852NFikR379Yx9eupyxnB7X87VPccwx9W0fWzneEW2DAmHJzrkUMopauetVt2-Jt6oGdx9VN4,Melissa Cubangbang,https://play-lh.googleusercontent.com/a-/AOh14GghpWkcanOwm9TE6r0pQ_fy8xsU_d9egyK-K18k,"Love it! I can scan, save, print, make copies all from my phone. Connecting with the printer with my phone using Wifi direct makes things a whole lot easier.",5,0,7.6.4,6/3/2021 15:25,,,most_relevant,epson.print
gp:AOqpTOHA4_3LrUXs48XmCSkqVbi4mn5VNQm4fi3BZ1I9lQc99DY_25HRpAkEAOqoBr-k3TnSRnb4TL058x4jssY,David McKibben,https://play-lh.googleusercontent.com/a/AATXAJxRCHYuKkkjYG105E4P8ZPER2F7k75xxTH4R9P4=mo,I have been using app for 4 different printers. It makes printing so much faster! Instead of downloading to computer you are able to print directly from phone even sitting in a meeting!,5,0,7.6.4,6/5/2021 18:06,,,most_relevant,epson.print
gp:AOqpTOFU7VZC_u49jCkKP-w8r6OSnlcN1D9LzkJk9bG5u7kpBmpSIDOtNWzpZhYQJoGvXukFnFqT7qCkcKQ-FIo,dafalla shani,https://play-lh.googleusercontent.com/a/AATXAJwVU01hSAWDx_teUNUdv1AoEDneSPLoCQTR8D-p=mo,"Great app, so easy to use",5,0,7.6.5,6/20/2021 9:24,,,most_relevant,epson.print
gp:AOqpTOHpDpCNhOBu-zgXnkYh-5vpSRnco2aoCzj5QQSRnRrtsIjLU2w-YdOuFjIePXjDLNyv-tkEzzPo8QD_qMo,Caroline Warhurst,https://play-lh.googleusercontent.com/a-/AOh14Ggt0j7fU-Wm1zTynJ_mcWzsB36Qsy_c_bw7ST1ACQ,Worked very well. Connected to my old printer without any problems and did an instant print. Didn't get the option to print b/w though. Went straight to colour.,5,0,7.6.4,6/13/2021 14:50,,,most_relevant,epson.print
