responseId,view_label,ID_enter,ID_exit,videos,video_time,datetimestamp_start,datetimestamp_end,date,signaling,congestion_enter_rating,congestion_exit_rating,time_segment_id,cycle_phase
cIsHaeuuJJehmecPss7LwQo,Norman Niles #3,time_segment_3909_Norman Niles #3_congestion_enter_rating,time_segment_3909_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-11-49-45.mp4,2025-10-25 11:49:45,2025-10-25 11:49:44,2025-10-25 11:50:59,2025-10-25,none,free flowing,free flowing,3909,test_input_15
7YwHaamHFLmfnvgPoaTSqQ0,Norman Niles #3,time_segment_3910_Norman Niles #3_congestion_enter_rating,time_segment_3910_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-11-50-45.mp4,2025-10-25 11:50:45,2025-10-25 11:50:44,2025-10-25 11:51:53,2025-10-25,high,free flowing,free flowing,3910,test_input_15
zIkHaZfaItiD2PgPyKaayQw,Norman Niles #3,time_segment_3911_Norman Niles #3_congestion_enter_rating,time_segment_3911_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-11-51-45.mp4,2025-10-25 11:51:45,2025-10-25 11:51:44,2025-10-25 11:52:59,2025-10-25,low,free flowing,free flowing,3911,test_input_15
dYsHaZalO5KdmecPt_3RiQ4,Norman Niles #3,time_segment_3912_Norman Niles #3_congestion_enter_rating,time_segment_3912_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-11-52-45.mp4,2025-10-25 11:52:45,2025-10-25 11:52:44,2025-10-25 11:53:43,2025-10-25,none,moderate delay,free flowing,3912,test_input_15
8okHabDaLOaQ2PgPqvKU8As,Norman Niles #3,time_segment_3913_Norman Niles #3_congestion_enter_rating,time_segment_3913_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-11-53-45.mp4,2025-10-25 11:53:45,2025-10-25 11:53:44,2025-10-25 11:54:59,2025-10-25,none,free flowing,free flowing,3913,test_input_15
_4wHafPNA9CT3NoP8rPIoA0,Norman Niles #3,time_segment_3914_Norman Niles #3_congestion_enter_rating,time_segment_3914_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-11-54-45.mp4,2025-10-25 11:54:45,2025-10-25 11:54:44,2025-10-25 11:55:59,2025-10-25,medium,light delay,free flowing,3914,test_input_15
24wHaeHOMbzA698P_KuO8AM,Norman Niles #3,time_segment_3915_Norman Niles #3_congestion_enter_rating,time_segment_3915_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-11-55-45.mp4,2025-10-25 11:55:45,2025-10-25 11:55:44,2025-10-25 11:56:43,2025-10-25,low,free flowing,free flowing,3915,test_input_15
7YkHabeaMr-bm9IPxom_wQU,Norman Niles #3,time_segment_3916_Norman Niles #3_congestion_enter_rating,time_segment_3916_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-11-56-45.mp4,2025-10-25 11:56:45,2025-10-25 11:56:44,2025-10-25 11:57:43,2025-10-25,low,free flowing,free flowing,3916,test_input_15
CYoHafykE9ymmecP6_3GoAQ,Norman Niles #3,time_segment_3917_Norman Niles #3_congestion_enter_rating,time_segment_3917_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-11-57-45.mp4,2025-10-25 11:57:45,2025-10-25 11:57:44,2025-10-25 11:59:59,2025-10-25,high,heavy delay,free flowing,3917,test_input_15
SIsHac29EYrQnvgPpPTHwA4,Norman Niles #3,time_segment_4074_Norman Niles #3_congestion_enter_rating,time_segment_4074_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-14-39-45.mp4,2025-10-25 14:39:45,2025-10-25 14:39:44,2025-10-25 14:40:43,2025-10-25,low,light delay,free flowing,4074,test_input_15
aYwHaeWXJLHZnvgPgt-ZqQs,Norman Niles #3,time_segment_4075_Norman Niles #3_congestion_enter_rating,time_segment_4075_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-14-40-45.mp4,2025-10-25 14:40:45,2025-10-25 14:40:44,2025-10-25 14:41:43,2025-10-25,low,heavy delay,moderate delay,4075,test_input_15
II0HaYnnDbOv3NoPq7G46QE,Norman Niles #3,time_segment_4076_Norman Niles #3_congestion_enter_rating,time_segment_4076_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-14-41-45.mp4,2025-10-25 14:41:45,2025-10-25 14:41:44,2025-10-25 14:42:43,2025-10-25,none,heavy delay,free flowing,4076,test_input_15
-IkHadzKEdm7nvgPq8e12AU,Norman Niles #3,time_segment_4077_Norman Niles #3_congestion_enter_rating,time_segment_4077_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-14-42-45.mp4,2025-10-25 14:42:45,2025-10-25 14:42:44,2025-10-25 14:43:59,2025-10-25,medium,free flowing,free flowing,4077,test_input_15
7ooHaarCDdmqmecPxebXqQE,Norman Niles #3,time_segment_4078_Norman Niles #3_congestion_enter_rating,time_segment_4078_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-14-43-45.mp4,2025-10-25 14:43:45,2025-10-25 14:44:44,2025-10-25 14:45:44,2025-10-25,low,free flowing,free flowing,4078,test_input_15
-YwHadaVGsjtnvgP8NiHuAw,Norman Niles #3,time_segment_4079_Norman Niles #3_congestion_enter_rating,time_segment_4079_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-14-44-45.mp4,2025-10-25 14:44:45,2025-10-25 14:44:44,2025-10-25 14:45:43,2025-10-25,medium,moderate delay,free flowing,4079,test_input_15
2owHafP8Kf_rld8Pu42kgAM,Norman Niles #3,time_segment_4080_Norman Niles #3_congestion_enter_rating,time_segment_4080_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-14-45-45.mp4,2025-10-25 14:45:45,2025-10-25 14:45:44,2025-10-25 14:46:43,2025-10-25,high,heavy delay,light delay,4080,test_input_15
1IkHabyaA4rQnvgPpPTHwA4,Norman Niles #3,time_segment_4081_Norman Niles #3_congestion_enter_rating,time_segment_4081_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-14-46-45.mp4,2025-10-25 14:46:45,2025-10-25 14:46:44,2025-10-25 14:47:43,2025-10-25,medium,free flowing,free flowing,4081,test_input_15
2YwHabKfHrmfnvgPoaTSqQ0,Norman Niles #3,time_segment_4082_Norman Niles #3_congestion_enter_rating,time_segment_4082_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-14-47-45.mp4,2025-10-25 14:47:45,2025-10-25 14:47:44,2025-10-25 14:48:43,2025-10-25,none,moderate delay,free flowing,4082,test_input_15
64kHafu5ItCT3NoP8rPIoA0,Norman Niles #3,time_segment_4083_Norman Niles #3_congestion_enter_rating,time_segment_4083_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-14-48-45.mp4,2025-10-25 14:48:45,2025-10-25 14:48:44,2025-10-25 14:49:43,2025-10-25,medium,moderate delay,free flowing,4083,test_input_15
NosHaav6AuaQ2PgPqvKU8As,Norman Niles #3,time_segment_4084_Norman Niles #3_congestion_enter_rating,time_segment_4084_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-14-49-45.mp4,2025-10-25 14:49:45,2025-10-25 14:49:43,2025-10-25 14:50:42,2025-10-25,medium,moderate delay,free flowing,4084,test_input_15
BY0HaZ6VMYrQnvgPpPTHwA4,Norman Niles #3,time_segment_4085_Norman Niles #3_congestion_enter_rating,time_segment_4085_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-14-50-45.mp4,2025-10-25 14:50:45,2025-10-25 14:50:43,2025-10-25 14:51:43,2025-10-25,high,heavy delay,free flowing,4085,test_input_15
c48HadfQJbXOnvgP3YW5kQs,Norman Niles #3,time_segment_4086_Norman Niles #3_congestion_enter_rating,time_segment_4086_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-14-51-45.mp4,2025-10-25 14:51:45,2025-10-25 14:51:43,2025-10-25 14:52:43,2025-10-25,low,light delay,free flowing,4086,test_input_15
do8HaciLMJ__698PweWaiQ4,Norman Niles #3,time_segment_4087_Norman Niles #3_congestion_enter_rating,time_segment_4087_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-14-52-45.mp4,2025-10-25 14:52:45,2025-10-25 14:52:43,2025-10-25 14:53:59,2025-10-25,medium,heavy delay,free flowing,4087,test_input_15
24wHabmUIZKdmecPt_3RiQ4,Norman Niles #3,time_segment_4088_Norman Niles #3_congestion_enter_rating,time_segment_4088_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-14-53-45.mp4,2025-10-25 14:53:45,2025-10-25 14:53:45,2025-10-25 14:54:43,2025-10-25,low,heavy delay,free flowing,4088,test_input_15
94wHaYyFB7-envgP6uGTmAE,Norman Niles #3,time_segment_4143_Norman Niles #3_congestion_enter_rating,time_segment_4143_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-15-48-45.mp4,2025-10-25 15:48:45,2025-10-25 15:48:43,2025-10-25 15:49:42,2025-10-25,low,free flowing,free flowing,4143,test_input_15
dIsHaebYDL-envgP6uGTmAE,Norman Niles #3,time_segment_4144_Norman Niles #3_congestion_enter_rating,time_segment_4144_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-15-49-45.mp4,2025-10-25 15:49:45,2025-10-25 15:49:43,2025-10-25 15:50:59,2025-10-25,none,free flowing,free flowing,4144,test_input_15
B4oHafbvE8jtnvgP8NiHuAw,Norman Niles #3,time_segment_4145_Norman Niles #3_congestion_enter_rating,time_segment_4145_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-15-50-45.mp4,2025-10-25 15:50:45,2025-10-25 15:50:43,2025-10-25 15:51:43,2025-10-25,medium,free flowing,free flowing,4145,test_input_15
0okHafKHLdCT3NoP8rPIoA0,Norman Niles #3,time_segment_4146_Norman Niles #3_congestion_enter_rating,time_segment_4146_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-15-51-45.mp4,2025-10-25 15:51:45,2025-10-25 15:51:44,2025-10-25 15:52:43,2025-10-25,none,free flowing,free flowing,4146,test_input_15
0okHaeCXN5__698PweWaiQ4,Norman Niles #3,time_segment_4147_Norman Niles #3_congestion_enter_rating,time_segment_4147_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-15-52-45.mp4,2025-10-25 15:52:45,2025-10-25 15:52:44,2025-10-25 15:53:59,2025-10-25,none,free flowing,free flowing,4147,test_input_15
B40HabLZGL-envgP6uGTmAE,Norman Niles #3,time_segment_4148_Norman Niles #3_congestion_enter_rating,time_segment_4148_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-15-53-45.mp4,2025-10-25 15:53:45,2025-10-25 15:53:44,2025-10-25 15:54:43,2025-10-25,medium,light delay,free flowing,4148,test_input_15
R4sHacuPKdmqmecPxebXqQE,Norman Niles #3,time_segment_4149_Norman Niles #3_congestion_enter_rating,time_segment_4149_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-15-54-45.mp4,2025-10-25 15:54:45,2025-10-25 15:54:44,2025-10-25 15:55:43,2025-10-25,medium,moderate delay,free flowing,4149,test_input_15
HowHaYCJOOK2nvgPsZGZ4Aw,Norman Niles #3,time_segment_4150_Norman Niles #3_congestion_enter_rating,time_segment_4150_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-15-55-45.mp4,2025-10-25 15:55:45,2025-10-25 15:55:44,2025-10-25 15:56:43,2025-10-25,high,moderate delay,free flowing,4150,test_input_15
0okHacGPM6CVmecP_oCp4QE,Norman Niles #3,time_segment_4151_Norman Niles #3_congestion_enter_rating,time_segment_4151_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-15-56-45.mp4,2025-10-25 15:56:45,2025-10-25 15:56:44,2025-10-25 15:57:44,2025-10-25,medium,moderate delay,free flowing,4151,test_input_15
c48HaavIFdm7nvgPq8e12AU,Norman Niles #3,time_segment_4152_Norman Niles #3_congestion_enter_rating,time_segment_4152_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-15-57-45.mp4,2025-10-25 15:57:45,2025-10-25 15:57:44,2025-10-25 15:58:43,2025-10-25,none,free flowing,free flowing,4152,test_input_15
6IkHafq4K6-vnvgPjoXZqA0,Norman Niles #3,time_segment_4153_Norman Niles #3_congestion_enter_rating,time_segment_4153_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-15-58-45.mp4,2025-10-25 15:58:45,2025-10-25 15:58:44,2025-10-25 15:59:43,2025-10-25,none,free flowing,free flowing,4153,test_input_15
04kHafyTHbHZnvgPgt-ZqQs,Norman Niles #3,time_segment_4154_Norman Niles #3_congestion_enter_rating,time_segment_4154_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-15-59-45.mp4,2025-10-25 15:59:45,2025-10-25 15:59:44,2025-10-25 16:00:43,2025-10-25,medium,free flowing,free flowing,4154,test_input_15
0YkHaY-DNvK1ld8PufLf6AI,Norman Niles #3,time_segment_4155_Norman Niles #3_congestion_enter_rating,time_segment_4155_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-16-00-45.mp4,2025-10-25 16:00:45,2025-10-25 16:00:44,2025-10-25 16:01:43,2025-10-25,low,free flowing,free flowing,4155,test_input_15
RYsHaZi6Nq-vnvgPjoXZqA0,Norman Niles #3,time_segment_4156_Norman Niles #3_congestion_enter_rating,time_segment_4156_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-16-01-45.mp4,2025-10-25 16:01:45,2025-10-25 16:01:44,2025-10-25 16:02:43,2025-10-25,none,light delay,free flowing,4156,test_input_15
LIsHaY-1GNm7nvgPq8e12AU,Norman Niles #3,time_segment_4157_Norman Niles #3_congestion_enter_rating,time_segment_4157_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-25-16-02-45.mp4,2025-10-25 16:02:45,2025-10-25 16:02:44,2025-10-25 16:03:43,2025-10-25,low,light delay,free flowing,4157,test_input_15
zIkHaafLF7HZnvgPgt-ZqQs,Norman Niles #3,time_segment_4322_Norman Niles #3_congestion_enter_rating,time_segment_4322_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-26-06-47-45.mp4,2025-10-26 06:47:45,2025-10-26 06:47:44,2025-10-26 06:48:59,2025-10-26,low,free flowing,free flowing,4322,test_input_15
0YkHaYHeM6-vnvgPjoXZqA0,Norman Niles #3,time_segment_4323_Norman Niles #3_congestion_enter_rating,time_segment_4323_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-26-06-48-45.mp4,2025-10-26 06:48:45,2025-10-26 06:48:44,2025-10-26 06:49:59,2025-10-26,none,free flowing,free flowing,4323,test_input_15
ZYsHabS1Ir-bm9IPxom_wQU,Norman Niles #3,time_segment_4324_Norman Niles #3_congestion_enter_rating,time_segment_4324_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-26-06-49-45.mp4,2025-10-26 06:49:45,2025-10-26 06:49:44,2025-10-26 06:50:59,2025-10-26,none,free flowing,free flowing,4324,test_input_15
_4wHaZTkF9CT3NoP8rPIoA0,Norman Niles #3,time_segment_4325_Norman Niles #3_congestion_enter_rating,time_segment_4325_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-26-06-50-45.mp4,2025-10-26 06:50:45,2025-10-26 06:50:44,2025-10-26 06:51:59,2025-10-26,none,free flowing,free flowing,4325,test_input_15
CYoHaciKLq-vnvgPjoXZqA0,Norman Niles #3,time_segment_4326_Norman Niles #3_congestion_enter_rating,time_segment_4326_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-26-06-51-45.mp4,2025-10-26 06:51:45,2025-10-26 06:51:44,2025-10-26 06:52:43,2025-10-26,none,free flowing,free flowing,4326,test_input_15
VosHaYCQO7XOnvgP3YW5kQs,Norman Niles #3,time_segment_4327_Norman Niles #3_congestion_enter_rating,time_segment_4327_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-26-06-52-45.mp4,2025-10-26 06:52:45,2025-10-26 06:52:44,2025-10-26 06:53:44,2025-10-26,none,free flowing,free flowing,4327,test_input_15
QosHaYm_MLmfnvgPoaTSqQ0,Norman Niles #3,time_segment_4328_Norman Niles #3_congestion_enter_rating,time_segment_4328_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-26-06-53-45.mp4,2025-10-26 06:53:45,2025-10-26 06:53:44,2025-10-26 06:54:59,2025-10-26,none,free flowing,free flowing,4328,test_input_15
_owHaaHPOLzA698P_KuO8AM,Norman Niles #3,time_segment_4329_Norman Niles #3_congestion_enter_rating,time_segment_4329_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-26-06-54-45.mp4,2025-10-26 06:54:45,2025-10-26 06:54:44,2025-10-26 06:55:43,2025-10-26,none,free flowing,free flowing,4329,test_input_15
0okHacbqIdm7nvgPq8e12AU,Norman Niles #3,time_segment_4330_Norman Niles #3_congestion_enter_rating,time_segment_4330_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-26-06-55-45.mp4,2025-10-26 06:55:45,2025-10-26 06:55:44,2025-10-26 06:56:43,2025-10-26,none,free flowing,free flowing,4330,test_input_15
6okHaZPKLa-vnvgPjoXZqA0,Norman Niles #3,time_segment_4331_Norman Niles #3_congestion_enter_rating,time_segment_4331_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-26-06-56-45.mp4,2025-10-26 06:56:45,2025-10-26 06:56:44,2025-10-26 06:57:43,2025-10-26,none,free flowing,free flowing,4331,test_input_15
MosHaeeiFLOv3NoPq7G46QE,Norman Niles #3,time_segment_4332_Norman Niles #3_congestion_enter_rating,time_segment_4332_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-26-06-57-45.mp4,2025-10-26 06:57:45,2025-10-26 06:57:44,2025-10-26 06:58:43,2025-10-26,none,free flowing,free flowing,4332,test_input_15
B40HaYWBDLzA698P_KuO8AM,Norman Niles #3,time_segment_4333_Norman Niles #3_congestion_enter_rating,time_segment_4333_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-26-06-58-45.mp4,2025-10-26 06:58:45,2025-10-26 06:58:44,2025-10-26 06:59:59,2025-10-26,none,free flowing,free flowing,4333,test_input_15
YYoHadKSL-K2nvgPsZGZ4Aw,Norman Niles #3,time_segment_4334_Norman Niles #3_congestion_enter_rating,time_segment_4334_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-26-06-59-45.mp4,2025-10-26 06:59:45,2025-10-26 06:59:44,2025-10-26 07:00:43,2025-10-26,none,free flowing,free flowing,4334,test_input_15
0okHaZKQO9m7nvgPq8e12AU,Norman Niles #3,time_segment_4335_Norman Niles #3_congestion_enter_rating,time_segment_4335_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-26-07-00-45.mp4,2025-10-26 07:00:45,2025-10-26 07:00:44,2025-10-26 07:01:00,2025-10-26,none,free flowing,free flowing,4335,test_input_15
AY0HaaezF7mfnvgPoaTSqQ0,Norman Niles #3,time_segment_4336_Norman Niles #3_congestion_enter_rating,time_segment_4336_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-26-07-01-45.mp4,2025-10-26 07:01:45,2025-10-26 07:01:44,2025-10-26 07:02:43,2025-10-26,high,free flowing,free flowing,4336,test_input_15
VosHaeQn2bue-A-rx7XYBQ,Norman Niles #3,time_segment_4427_Norman Niles #3_congestion_enter_rating,time_segment_4427_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-26-08-32-45.mp4,2025-10-26 08:32:45,2025-10-26 08:32:44,2025-10-26 08:33:44,2025-10-26,none,free flowing,free flowing,4427,test_input_15
8IwHafmpK6-vnvgPjoXZqA0,Norman Niles #3,time_segment_4428_Norman Niles #3_congestion_enter_rating,time_segment_4428_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-26-08-33-45.mp4,2025-10-26 08:33:45,2025-10-26 08:33:44,2025-10-26 08:34:43,2025-10-26,none,free flowing,free flowing,4428,test_input_15
SIsHaf6BE9m7nvgPq8e12AU,Norman Niles #3,time_segment_4429_Norman Niles #3_congestion_enter_rating,time_segment_4429_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-26-08-34-45.mp4,2025-10-26 08:34:45,2025-10-26 08:34:44,2025-10-26 08:35:43,2025-10-26,none,free flowing,free flowing,4429,test_input_15
A40Haf66IaHXnvgP76fxyQI,Norman Niles #3,time_segment_4430_Norman Niles #3_congestion_enter_rating,time_segment_4430_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-26-08-35-45.mp4,2025-10-26 08:35:45,2025-10-26 08:35:44,2025-10-26 08:36:43,2025-10-26,none,free flowing,free flowing,4430,test_input_15
CooHaZbtNeaQ2PgPqvKU8As,Norman Niles #3,time_segment_4431_Norman Niles #3_congestion_enter_rating,time_segment_4431_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-26-08-36-45.mp4,2025-10-26 08:36:45,2025-10-26 08:36:44,2025-10-26 08:37:43,2025-10-26,none,free flowing,free flowing,4431,test_input_15
0okHadTIIsjtnvgP8NiHuAw,Norman Niles #3,time_segment_4432_Norman Niles #3_congestion_enter_rating,time_segment_4432_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-26-08-37-45.mp4,2025-10-26 08:37:45,2025-10-26 08:37:44,2025-10-26 08:38:43,2025-10-26,none,free flowing,free flowing,4432,test_input_15
EI0HafazJ8jtnvgP8NiHuAw,Norman Niles #3,time_segment_4433_Norman Niles #3_congestion_enter_rating,time_segment_4433_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-26-08-38-45.mp4,2025-10-26 08:38:45,2025-10-26 08:38:44,2025-10-26 08:39:43,2025-10-26,none,free flowing,free flowing,4433,test_input_15
Co0HacyfNNiD2PgPyKaayQw,Norman Niles #3,time_segment_4434_Norman Niles #3_congestion_enter_rating,time_segment_4434_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-26-08-39-45.mp4,2025-10-26 08:39:45,2025-10-26 08:39:44,2025-10-26 08:40:43,2025-10-26,none,free flowing,free flowing,4434,test_input_15
gIsHaZeOLqHXnvgP76fxyQI,Norman Niles #3,time_segment_4435_Norman Niles #3_congestion_enter_rating,time_segment_4435_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-26-08-40-45.mp4,2025-10-26 08:40:45,2025-10-26 08:40:44,2025-10-26 08:41:43,2025-10-26,none,free flowing,free flowing,4435,test_input_15
aYwHad6qJbHZnvgPgt-ZqQs,Norman Niles #3,time_segment_4436_Norman Niles #3_congestion_enter_rating,time_segment_4436_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-26-08-41-45.mp4,2025-10-26 08:41:45,2025-10-26 08:41:44,2025-10-26 08:42:43,2025-10-26,none,free flowing,free flowing,4436,test_input_15
_osHafX6KMjtnvgP8NiHuAw,Norman Niles #3,time_segment_4437_Norman Niles #3_congestion_enter_rating,time_segment_4437_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-26-08-42-45.mp4,2025-10-26 08:42:45,2025-10-26 08:42:44,2025-10-26 08:43:43,2025-10-26,none,free flowing,free flowing,4437,test_input_15
0okHad2EJuK2nvgPsZGZ4Aw,Norman Niles #3,time_segment_4438_Norman Niles #3_congestion_enter_rating,time_segment_4438_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-26-08-43-45.mp4,2025-10-26 08:43:45,2025-10-26 08:43:44,2025-10-26 08:44:43,2025-10-26,none,free flowing,free flowing,4438,test_input_15
04kHaYmgBa-vnvgPjoXZqA0,Norman Niles #3,time_segment_4439_Norman Niles #3_congestion_enter_rating,time_segment_4439_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-26-08-44-45.mp4,2025-10-26 08:44:45,2025-10-26 08:44:44,2025-10-26 08:45:59,2025-10-26,none,free flowing,free flowing,4439,test_input_15
94wHabX4AeaQ2PgPqvKU8As,Norman Niles #3,time_segment_4440_Norman Niles #3_congestion_enter_rating,time_segment_4440_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-26-08-45-45.mp4,2025-10-26 08:45:45,2025-10-26 08:45:44,2025-10-26 08:46:43,2025-10-26,none,free flowing,free flowing,4440,test_input_15
_YwHaYP6Mr-envgP6uGTmAE,Norman Niles #3,time_segment_4441_Norman Niles #3_congestion_enter_rating,time_segment_4441_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-26-08-46-45.mp4,2025-10-26 08:46:45,2025-10-26 08:46:44,2025-10-26 08:47:43,2025-10-26,none,free flowing,free flowing,4441,test_input_15
7IkHabfzKdm7nvgPq8e12AU,Norman Niles #3,time_segment_4496_Norman Niles #3_congestion_enter_rating,time_segment_4496_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-26-09-41-45.mp4,2025-10-26 09:41:45,2025-10-26 09:41:43,2025-10-26 09:42:42,2025-10-26,none,free flowing,free flowing,4496,test_input_15
2YwHaZiDE9iD2PgPyKaayQw,Norman Niles #3,time_segment_4497_Norman Niles #3_congestion_enter_rating,time_segment_4497_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-26-09-42-45.mp4,2025-10-26 09:42:45,2025-10-26 09:42:43,2025-10-26 09:43:43,2025-10-26,none,free flowing,free flowing,4497,test_input_15
1IkHaebjDb-envgP6uGTmAE,Norman Niles #3,time_segment_4498_Norman Niles #3_congestion_enter_rating,time_segment_4498_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-26-09-43-45.mp4,2025-10-26 09:43:45,2025-10-26 09:43:44,2025-10-26 09:44:43,2025-10-26,medium,free flowing,free flowing,4498,test_input_15
BY0HabGRMuaQ2PgPqvKU8As,Norman Niles #3,time_segment_4499_Norman Niles #3_congestion_enter_rating,time_segment_4499_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-26-09-44-45.mp4,2025-10-26 09:44:45,2025-10-26 09:44:44,2025-10-26 09:45:44,2025-10-26,none,free flowing,free flowing,4499,test_input_15
74kHaZbIGtiD2PgPyKaayQw,Norman Niles #3,time_segment_4500_Norman Niles #3_congestion_enter_rating,time_segment_4500_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-26-09-45-45.mp4,2025-10-26 09:45:45,2025-10-26 09:45:44,2025-10-26 09:46:44,2025-10-26,low,free flowing,free flowing,4500,test_input_15
EI0Had29Jtm7nvgPq8e12AU,Norman Niles #3,time_segment_4501_Norman Niles #3_congestion_enter_rating,time_segment_4501_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-26-09-46-45.mp4,2025-10-26 09:46:45,2025-10-26 09:46:44,2025-10-26 09:47:43,2025-10-26,low,free flowing,free flowing,4501,test_input_15
HYsHaaesAsjtnvgP8NiHuAw,Norman Niles #3,time_segment_4502_Norman Niles #3_congestion_enter_rating,time_segment_4502_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-26-09-47-45.mp4,2025-10-26 09:47:45,2025-10-26 09:47:44,2025-10-26 09:48:43,2025-10-26,none,free flowing,free flowing,4502,test_input_15
